지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
281,2010-02-07,-.3,-12.5,730,9.6,1444,,,,,,,6.6,270,1517,3.6,270,1519,.9,738,-10.6,21,1249,50.3,2.8,1015.7,1031.5,48,1024,1657,1027.6,10.6,8.7,,,,,,,,,,,.8,-17,,,,,,,,,,,,,
281,2010-02-08,3.7,2,200,5.1,1630,,,,,,3.5,4.8,320,2110,3.3,290,2112,.8,663,.4,50,3,80.1,6.4,1007.5,1025,0,1015.7,1734,1019.1,10.7,0,,,,,,,,,,,3.5,-.3,,,,,,,,,,,,,
281,2010-02-09,5.1,3.1,518,7.9,1420,,,,,,2.5,6.3,140,1651,3.7,110,1450,1.4,1223,4,88,1451,92.9,8.2,1005.3,1018.4,147,1015.3,1623,1016.8,10.7,0,,,,,,,,,,,5,2.3,,,,,,,,,,,,,
281,2010-02-10,5.6,4.3,318,7.2,1520,,,,,,6.5,7.8,90,1602,4.6,90,1609,1.5,1318,4.1,80,1937,90.5,8.2,1005.6,1020.4,2257,1014.2,602,1017.1,10.7,0,,,,,,,,,,,5.2,3.8,,,,,,,,,,,,,
281,2010-02-11,2.4,.8,1612,5.7,106,,,,,,6.5,9.7,70,926,5.7,90,1114,2.8,2389,.4,72,2216,86.6,6.3,1007.7,1022.4,2358,1016.8,1311,1019.4,10.8,0,,,,,,,,,,,2.9,-.1,,,,,,,,,,,,,
281,2010-02-12,.9,-.3,704,2.8,1327,,,,,,.4,5.3,90,1639,3.2,90,1641,1.3,1134,-1.9,68,1332,81.3,5.3,1013,1026.5,1022,1022.2,16,1024.8,10.8,0,,,,,,,,,,,2.7,-1.4,,,,,,,,,,,,,
281,2010-02-13,-.3,-2.3,2234,2.5,1608,,,,,,.5,8.6,270,1628,5.4,290,1636,2.2,1870,-4.6,51,1636,73.8,4.4,1013.8,1027.8,2334,1023.7,1348,1025.6,10.8,2.7,,,,,,,,,,,1.9,-8.1,,,,,,,,,,,,,
281,2010-02-14,-.8,-4.9,639,3,1550,,,,,,,6.5,270,1045,3.7,320,1028,1.5,1321,-7.9,37,1318,59.8,3.4,1015.4,1029.5,1118,1026,1444,1027.3,10.9,0,,,,,,,,,,,.5,-10.9,,,,,,,,,,,,,
281,2010-02-15,.7,-5.6,726,8,1450,,,,,,,6.9,290,1523,4.2,290,1532,1.8,1567,-7.9,25,1520,57.5,3.4,1011.9,1026.9,39,1020.4,1443,1023.7,10.9,7.2,,,,,,,,,,,2.8,-11.6,,,,,,,,,,,,,
281,2010-02-16,.2,-3.5,2321,5.6,1326,,,,,,,6.7,270,1316,3.9,270,1409,2.4,2037,-10.5,29,1815,45.3,2.8,1014.3,1028,2340,1024,0,1026.1,10.9,8.5,,,,,,,,,,,2.2,-12.4,,,,,,,,,,,,,
281,2010-02-17,-.8,-5.6,716,4.4,1544,,,,,,,7.9,270,913,4.5,290,907,1.7,1447,-14.4,15,1538,38.6,2.1,1012.5,1028.6,131,1020.8,2352,1024.4,11,5.4,,,,,,,,,,,1,-11.5,,,,,,,,,,,,,
281,2010-02-18,-.7,-5.1,413,4.1,1450,,,,,,,13.2,270,1419,7.6,290,1424,3.5,3052,-13.6,18,1627,39.4,2.3,1009.5,1023.5,2321,1019.8,1447,1021.3,11,9.6,,,,,,,,,,,.8,-12.1,,,,,,,,,,,,,
281,2010-02-19,-1.3,-7.2,742,5.7,1545,,,,,,0,11.7,320,44,6.4,290,21,2.7,2352,-11,29,1548,49.3,2.7,1009.1,1023.3,0,1018.7,1509,1020.9,11,7.7,,,,,,,,,,,1,-13.1,,,,,,,,,,,,,
281,2010-02-20,2,-5.9,216,10.4,1400,,,,,,,8.2,270,1254,4.9,290,1232,1.6,1354,-8.3,22,1333,50.6,3.3,1010.2,1023.5,2248,1020.3,1514,1021.9,11.1,9.9,,,,,,,,,,,2.2,-13.3,,,,,,,,,,,,,
281,2010-02-21,2.6,-6.4,702,11.9,1511,,,,,,,7.9,290,1525,4.2,270,1513,1,898,-4.7,31,1205,64,4.3,1009.8,1023.7,841,1018.8,1705,1021.5,11.1,8.6,,,,,,,,,,,2.9,-12.9,,,,,,,,,,,,,
281,2010-02-22,4.2,-3.5,630,15.4,1337,,,,,,,9.8,290,1521,5.4,320,1431,1.4,1215,-1.7,34,1300,69.6,5.4,1006.8,1020.3,0,1016.1,1354,1018.4,11.1,9.6,,,,,,,,,,,4.6,-10,,,,,,,,,,,,,
281,2010-02-23,5.7,-4.3,650,18.2,1512,,,,,,,3.6,290,1407,2,290,1431,.8,649,-4.4,14,1522,58.9,4.5,1006.2,1020.5,824,1014.2,1639,1017.7,11.2,9.8,,,,,,,,,,,5.8,-11.6,,,,,,,,,,,,,
281,2010-02-24,9.7,-3,639,20.1,1428,,,,,,,7.8,290,1410,3.8,270,1317,1.1,915,3.1,35,1427,67.4,8,1004.9,1018.3,854,1013.7,1419,1016.2,11.2,7.7,,,,,,,,,,,7.9,-9.7,,,,,,,,,,,,,
281,2010-02-25,14.4,10.5,40,18,549,,,,,,32,6.9,230,518,3.2,200,549,.9,789,12,61,608,86.8,14.1,998.9,1015.4,0,1007.9,1450,1009.9,11.3,0,,,,,,,,,,,11.1,6.9,,,,,,,,,,,,,
281,2010-02-26,6.6,1.3,2150,13.3,205,,,,,,1.5,7.3,90,847,4.8,110,442,2.2,1937,4,67,1752,84.1,8.3,1002.4,1018.1,2232,1008.6,55,1013.8,11.3,0,,,,,,,,,,,7,-4.5,,,,,,,,,,,,,
281,2010-02-27,5,2.6,0,6.4,1325,,,,,,.5,9.5,90,758,5.1,110,940,2.2,1869,.9,67,1031,75.4,6.5,1006.3,1019.7,1000,1016.2,1531,1017.8,11.3,0,,,,,,,,,,,4.9,-.8,,,,,,,,,,,,,
281,2010-02-28,6.5,-.4,733,14.3,1510,,,,,,,5.5,290,1517,3.6,290,1522,1.1,988,2.7,48,1624,78.5,7.5,1007.5,1021.7,924,1016.6,1749,1019,11.4,6.8,,,,,,,,,,,8.2,-4.3,,,,,,,,,,,,,
281,2010-03-01,5.6,4,2251,8.8,419,,,,,,8,11.4,70,1259,6.1,90,1305,2.4,2041,2.1,59,419,78.4,7.2,1003.8,1018.5,2232,1012.4,1441,1015.2,11.4,0,,,,,,,,,,,5.3,1,,,,,,,,,,,,,
281,2010-03-02,4.9,3.1,2400,7.4,1416,,,,,,.3,8,340,1927,5,320,1932,1.6,1358,1.7,70,5,80.3,7,1005.4,1019.8,2257,1014.4,1557,1016.9,11.4,0,,,,,,,,,,,5.5,-2.3,,,,,,,,,,,,,
281,2010-03-03,4.7,-1.5,707,9,1447,,,,,,,9.6,160,1458,6.1,290,132,2.8,2434,-1.3,44,1448,66.1,5.6,1012.1,1025.4,2025,1019.5,5,1023.7,11.5,7.4,,,,,,,,,,,5.7,-8.1,,,,,,,,,,,,,
281,2010-03-04,6.5,5.3,316,8.2,1534,,,,,,4,6.2,90,756,3.7,110,105,1.3,1164,4.2,65,17,86.1,8.3,1004.1,1023.3,4,1011.1,1754,1015.5,11.5,0,,,,,,,,,,,6.4,3.9,,,,,,,,,,,,,
281,2010-03-05,7.5,5.5,330,9.5,1447,,,,,,.3,4.3,340,2347,2.5,320,2350,1,828,4.8,75,1657,83.5,8.6,1006.1,1019.1,2048,1015.6,0,1017.5,11.5,0,,,,,,,,,,,7.6,4.8,,,,,,,,,,,,,
281,2010-03-06,5.2,2.2,2348,8.6,1047,,,,,,1.5,7.6,70,1925,4.5,90,1945,2.1,1816,2.2,65,1122,81.5,7.2,1010.7,1026.4,2303,1017.9,410,1022.2,11.6,0,,,,,,,,,,,5.8,1.7,,,,,,,,,,,,,
281,2010-03-07,3.3,1.8,124,5.1,1544,,,,,,.5,7.9,90,1458,5,90,1505,2.6,2222,-2.2,55,1629,68,5.2,1015.9,1030.3,2316,1025.2,315,1027.6,11.6,.3,,,,,,,,,,,4.1,-1.2,,,,,,,,,,,,,
281,2010-03-08,3.4,1.7,2359,6.2,1400,,,,,,0,9.9,70,1432,5.8,90,1435,2.9,2489,-3.8,42,1400,59.8,4.6,1019.3,1033.8,959,1029.2,2359,1031,11.7,.9,,,,,,,,,,,4.6,.9,,,,,,,,,,,,,
281,2010-03-09,2.6,.7,2239,5.3,1437,,,,,,1,7.7,90,1427,5,90,1432,1.8,1562,-.4,60,1706,80.8,5.9,1010.5,1029.2,0,1015,2400,1022.2,11.7,1.1,,,,,,,,,,,5.4,0,,,,,,,,,,,,,
281,2010-03-10,-.4,-2.9,644,3.2,1519,,,,,,3,10.7,340,224,6.5,320,1456,4.2,3602,-4.6,57,1541,74.3,4.4,1006.7,1023.7,2329,1014.2,204,1018.5,11.7,2.9,,,,,,,,,,,2.8,-4.7,,,,,,,,,,,,,
281,2010-03-11,2.6,-2.6,627,9.5,1607,,,,,,,10.2,320,246,5.2,290,247,2.6,2274,-5.9,27,1621,56.5,4,1011.9,1025.7,937,1021.4,1701,1023.6,11.8,10.8,,,,,,,,,,,4.1,-9.9,,,,,,,,,,,,,
281,2010-03-12,8.4,-2.1,118,15.7,1437,,,,,,,13.5,290,1535,6.8,270,1345,3,2564,1.6,42,1252,64.8,7,1006.1,1023.1,122,1013.1,1708,1017.4,11.8,5.7,,,,,,,,,,,6.7,-8,,,,,,,,,,,,,
281,2010-03-13,7.8,1.8,2335,14.4,1419,,,,,,,10.7,290,456,6.5,320,326,3.1,2677,-8.3,11,1305,35,3.4,1013.5,1027.7,2221,1018.5,1,1025,11.8,5.6,,,,,,,,,,,7.9,-3.8,,,,,,,,,,,,,
281,2010-03-14,6.9,-.8,543,11.7,1127,,,,,,,7.6,110,1115,4.9,110,1121,2.1,1845,1.8,60,1410,70.8,7.1,1014.4,1029,729,1020.9,2359,1025.9,11.9,1.6,,,,,,,,,,,6.9,-5,,,,,,,,,,,,,
281,2010-03-15,10.1,6.5,2345,15.1,1516,,,,,,6,13,290,1702,7.1,290,1719,2.4,2093,5.4,36,2123,75.5,9.7,999.1,1020.9,0,1003.6,1359,1010.3,11.9,.3,,,,,,,,,,,8.1,1.6,,,,,,,,,,,,,
281,2010-03-16,3.8,-.1,2357,8.5,1507,,,,,,,14.1,270,155,7.8,290,1052,5.4,4700,-10.3,24,1259,35.6,2.8,1007.9,1025.4,2357,1013.4,2,1019.6,12,9.4,,,,,,,,,,,5.7,-6.1,,,,,,,,,,,,,
281,2010-03-17,2.6,-3.4,607,8.5,1444,,,,,,,7,340,1809,4.3,340,1814,1.8,1556,-8.8,21,1125,46.5,3.3,1013.5,1028.6,847,1022.1,2348,1025.2,12,5.6,,,,,,,,,,,4.5,-9.8,,,,,,,,,,,,,
281,2010-03-18,1.8,-2.2,2234,7.3,1509,,,,,,2.5,8.8,290,1445,5,320,1253,2.1,1833,-3.9,30,1728,68.9,4.8,1006.9,1022.2,2,1017,1608,1018.6,12,4.4,,,,,,,,,,,5.1,-8.8,,,,,,,,,,,,,
281,2010-03-19,6.4,-4.3,544,15.3,1550,,,,,,,9.6,290,1700,5.2,270,1724,2.4,2039,-4.7,20,1214,50,4.7,1001.1,1019.5,34,1006.9,2350,1012.5,12.1,9.9,,,,,,,,,,,6.5,-11.4,,,,,,,,,,,,,
281,2010-03-20,13.4,6.4,618,22.7,1229,,,,,,2,15.5,290,1838,8.2,320,1523,2.9,2542,5.8,33,2355,62.5,9.7,988.7,1006.9,0,994.5,1631,999.7,12.1,5,,,,,,,,,,,12.5,1.4,,,,,,,,,,,,,
281,2010-03-21,5.7,1.5,632,10.8,1500,,,,,,,16.4,270,36,8.8,290,1515,5.2,4523,-11.1,13,1611,30.8,2.7,1002.5,1019.1,2206,1001.7,0,1013.9,12.2,11.2,,,,,,,,,,,9,-5.3,,,,,,,,,,,,,
281,2010-03-22,5.5,.8,53,8.9,1504,,,,,,0,6.2,340,449,3.8,290,458,1.5,1260,-7.7,21,1502,39.5,3.5,1006.9,1021.3,1002,1015.5,1648,1018.4,12.2,0,,,,,,,,,,,6,-5.1,,,,,,,,,,,,,
281,2010-03-23,7.5,4,10,11.9,1558,,,,,,,7.3,140,1618,4.4,140,1654,2,1735,-1.4,40,1601,53.4,5.5,1005.8,1020.7,2310,1014.5,1535,1017.2,12.2,.1,,,,,,,,,,,8.7,-.6,,,,,,,,,,,,,
281,2010-03-24,7.6,4.6,503,11.2,1358,,,,,,,8.3,90,1727,5,110,1727,2.5,2165,-.3,39,1429,58.8,6,1007.1,1021,724,1016,1518,1018.6,12.3,1.5,,,,,,,,,,,9.5,2.3,,,,,,,,,,,,,
281,2010-03-25,4,.5,1913,7.1,1428,,,,,,11,7,320,632,3.8,70,1706,1.3,1151,.8,58,2359,80.4,6.6,1004.7,1019.2,2355,1013.7,1452,1016.3,12.3,0,,,,,,,,,,,6.7,-.2,,,,,,,,,,,,,
281,2010-03-26,2.7,-2.4,527,8.9,1607,,,,,,,10.1,270,1452,5.7,290,1500,3.1,2710,-10,19,1450,41.5,2.9,1011.9,1026.1,2302,1019.2,0,1023.6,12.4,11.1,,,,,,,,,,,5.7,-7.2,,,,,,,,,,,,,
281,2010-03-27,5,-4.2,622,13.1,1521,,,,,,,7.8,270,1336,3.7,290,1416,1.6,1370,-2.8,32,1524,61.9,5.1,1013.3,1027.4,629,1022.6,1723,1024.9,12.4,5.3,,,,,,,,,,,7.4,-9.6,,,,,,,,,,,,,
281,2010-03-28,5.9,-.4,2343,14.7,1324,,,,,,,10.3,340,1259,6.2,340,1427,1.9,1669,-1.4,15,1611,66.5,5.6,1011.9,1026.5,2344,1020.3,1503,1023.5,12.4,8.7,,,,,,,,,,,10.6,-6.7,,,,,,,,,,,,,
281,2010-03-29,3.8,-4,607,14,1451,,,,,,,9.5,90,1548,5.8,90,1555,1.9,1618,-3.2,16,1445,65.3,4.9,1017.3,1033.1,2314,1025.9,1444,1029,12.5,11.3,,,,,,,,,,,10.3,-9.1,,,,,,,,,,,,,
281,2010-03-30,6.8,-.9,117,13.6,1538,,,,,,,6.5,160,1725,3.5,160,1740,1.2,1043,-1,32,1539,60.1,5.7,1017.9,1033.1,0,1025.9,1712,1029.5,12.5,4,,,,,,,,,,,9.9,-6.3,,,,,,,,,,,,,
281,2010-03-31,8.3,5.1,615,10.6,1806,,,,,,10.5,3.8,320,214,1.9,90,744,1,858,6.1,54,216,86.9,9.6,1007.7,1026.5,0,1013.9,2400,1019.1,12.5,0,,,,,,,,,,,9,4.6,,,,,,,,,,,,,
281,2010-04-01,9.7,6.8,2359,12.3,1346,,1,1505,3.5,1453,19,9.2,290,2344,5.8,290,2344,1.8,1533,7.8,69,2357,88.5,10.7,999.3,1014,6,1006.8,1448,1010.5,12.6,0,,,,,,,,,,,10.2,3.8,,,,,,,,,,,,,
