지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2014-01-18,.8,-1.9,2346,4.3,1449,2.23,,,,,0,10.3,340,1203,6.3,20,1348,2,1716,-5.6,42,1451,63.8,4.1,1019.3,1031.5,2254,1026,56,1028.5,10.1,4.2,1200,1.24,6.06,,,,,,5.1,5.1,1.6,-6.4,,,,,,,,,,,,,
156,2014-01-19,.2,-5.3,747,6.4,1543,,,,,,,5.7,50,18,3.6,50,21,1.8,1586,-11.8,16,1544,43.6,2.6,1020.3,1033.8,909,1025.5,2356,1029.5,10.1,9,1200,2.07,12.2,,,,,,3.4,2.1,.6,-9.5,,,,,,,,,,,,,
156,2014-01-20,2.2,-1.8,2346,7.8,1358,8.63,,,,,1.6,10.4,270,1522,5.6,270,1732,1.8,1557,-3.5,33,1426,67.9,4.8,1012.6,1025.5,1,1018.9,1342,1021.7,10.2,4.3,1300,1.48,6.93,2.3,2400,2.3,2400,2.3,8.1,6.5,2.6,-1.8,,,,,,,,,,,,,
156,2014-01-21,-2.3,-4.4,2341,.1,1310,15.87,,,,,2.3,8.8,20,1322,5,20,1326,2.3,1984,-6.3,57,1717,74.3,3.8,1016.9,1029.4,2307,1023.8,353,1026.2,10.2,2.7,1200,1.4,5.51,4.7,1040,6.9,1040,4.7,7.4,7.4,1.2,-6.9,,,,,,,,,,,,,
156,2014-01-22,-1.2,-5.5,750,3.7,1350,,,,,,,8.7,290,1422,4,50,1811,2.2,1933,-7.5,39,1338,62.5,3.5,1020.1,1030.6,1036,1028.1,1523,1029.4,10.2,9.5,1200,2.04,11.62,,,1.6,1,,2,2,.6,-8.7,,,,,,,,,,,,,
156,2014-01-23,.4,-5.6,813,7.9,1602,,,,,,,4.7,270,1851,2.9,230,1817,1.2,1056,-7.5,26,1636,59.1,3.5,1018.1,1029.9,45,1024.8,1657,1027.4,10.2,9.5,1200,2.01,13.05,,,,,,1.1,.6,1.6,-8.8,,,,,,,,,,,,,
156,2014-01-24,6.8,.1,1,13.6,1529,,,,,,,10.9,230,1543,6.8,250,1516,1.8,1531,.4,47,1353,64,6.5,1013.1,1025.3,117,1019.4,2349,1022.1,10.3,3.5,1300,1.84,7.2,,,,,,7.1,5.4,4.1,-1.5,,,,,,,,,,,,,
156,2014-01-25,9.1,3.6,2350,12.8,1229,4.27,,,,,4.5,8,230,726,5.2,230,726,2.2,1896,5.2,58,1544,77.1,9.1,1008.7,1022.5,2357,1013.4,1425,1017.5,10.3,.8,1300,.71,3.54,,,,,,7.8,6.3,7.5,1.4,,,,,,,,,,,,,
156,2014-01-26,1.8,-2.1,754,8.2,1454,,,,,,,10.9,70,1551,6.9,50,1555,2.2,1918,-8.6,14,1531,50.4,3.3,1018.4,1029.6,2222,1022.4,1,1027.6,10.3,9.8,1200,2.18,13.5,,,,,,0,0,3.2,-5.6,,,,,,,,,,,,,
156,2014-01-27,2.7,-4.5,750,10.6,1536,,,,,,,9.6,250,1255,6.3,230,1322,1.7,1498,-7.1,14,1503,54.1,3.7,1016.4,1029.1,1,1022.9,2234,1025.5,10.3,9.7,1200,2.13,13.34,,,,,,0,0,2.4,-7.8,,,,,,,,,,,,,
156,2014-01-28,3.7,-.6,2400,10.4,1343,,,,,,,6.6,20,1339,3.7,50,1344,1.1,961,-4.4,27,1643,57.6,4.5,1015.9,1027.7,2151,1022.7,439,1024.9,10.4,6.9,1300,1.86,9.39,,,,,,3.6,2.4,3.3,-5.3,,,,,,,,,,,,,
156,2014-01-29,5.5,-3.8,709,14.2,1551,2.07,,,,,1.5,7.8,200,1621,5.3,200,1628,1.4,1211,-2.5,26,1341,60.5,5.5,1013.4,1027.7,15,1017.8,2355,1022.4,10.4,8.3,1200,2.04,11.7,,,,,,4.9,1.6,3.5,-7.7,,,,,,,,,,,,,
156,2014-01-30,6.9,3,2359,9.1,1351,10.25,,,,,1.5,7,290,1517,4.7,270,1517,1.5,1260,5.4,78,2143,90.6,9.1,1008.4,1022.5,2356,1014.6,1344,1017.3,10.4,0,1300,.32,1.13,,,,,,8.6,5.6,6.2,.2,,,,,,,,,,,,,4.02
156,2014-01-31,6.3,-.6,800,13.8,1607,,,,,,,5.4,70,506,3.9,70,513,1.6,1363,-1.8,29,1222,60.9,5.5,1014.2,1025.6,922,1021.4,1510,1023.2,10.4,9.2,1200,2.03,12.26,,,,,,1,.9,5.3,-4.4,,,,,,,,,,,,,
156,2014-02-01,12,5,730,20.5,1515,2.22,,,,,1.5,9.2,230,1553,5.7,230,1610,1.4,1241,7.1,47,1550,73.1,10.5,1006.7,1021.8,1,1010.6,2343,1015.4,10.5,4.2,1300,1.13,6.72,,,,,,6.6,4.5,8.5,1.8,,,,,,,,,,,,,
156,2014-02-02,10.9,7.2,2337,14.9,1236,,,,,,,6.4,180,201,4.3,200,154,2,1717,8.1,67,1241,83.5,10.9,1001.8,1012.7,929,1008.1,1707,1010.4,10.5,1.9,1200,1.43,6.36,,,,,,8.5,7.9,11.2,7.3,,,,,,,,,,,,,
156,2014-02-03,2.8,-3.2,2337,7.6,104,,,,,,,9.1,20,2259,5.9,50,849,3.2,2748,-8.1,23,1256,47.4,3.7,1007,1021.4,2303,1010.2,122,1016,10.5,6.7,1300,1.93,10.31,,,,,,4.5,4,5.3,-3.8,,,,,,,,,,,,,
156,2014-02-04,-4.2,-6.6,653,-.6,1505,,,,,,,12.6,50,942,7.6,50,950,4.4,3767,-16.3,22,1326,39.8,1.7,1016,1028.1,2249,1021.1,41,1025.3,10.6,9.7,1200,2.33,14.91,,,,,,2.5,1.3,.7,-8.2,,,,,,,,,,,,,
156,2014-02-05,-2.1,-5.9,513,2.7,1540,,,,,,,8.5,70,409,6.6,70,416,2.5,2189,-16.9,18,1450,32.6,1.7,1018.8,1030.1,706,1026.4,1439,1028.1,10.6,3.3,1400,1.44,7.81,,,,,,7,.4,1.1,-6.9,,,,,,,,,,,,,
156,2014-02-06,1.8,-1.4,27,5.9,1523,1.7,,,,,0,8.2,70,1127,6,70,1132,2.3,1958,-10.4,29,352,40.5,2.8,1015.4,1027.7,821,1021.9,1438,1024.5,10.6,.4,1100,1.34,6.27,,,,,,8,4.3,2,-3,,,,,,,,,,,,,
156,2014-02-07,4.7,.9,500,8.3,1311,3.47,,,,,.1,7.8,70,613,5.3,70,102,3.5,2998,-3.2,39,1312,58,4.9,1009.2,1023.1,1,1015.5,1706,1018.2,10.7,0,1200,1.01,4.8,,,,,,9.4,4,3.3,-1.5,,,,,,,,,,,,,
156,2014-02-08,2.7,1.5,2341,3.8,1526,17.88,,,,,2,5.7,320,2305,3.1,70,807,1.6,1348,.4,79,1625,85.4,6.3,1008.4,1020,2146,1015.6,53,1017.5,10.7,0,1000,.39,2.14,,,,,,10,6,3.8,1,,,,,,,,,,,,,
156,2014-02-09,.2,-1.8,2358,3.5,1447,.42,,,,,0,7.9,50,1115,5.5,50,1038,2.2,1925,-5,51,1448,68.1,4.2,1012.2,1023.1,2129,1018.8,2,1021.4,10.7,3,1400,1.32,7.3,,,,,,7.5,6.1,2.9,-3,,,,,,,,,,,,,
156,2014-02-10,1.4,-2.6,210,5.8,1517,1.97,,,,,0,7,50,1650,5.2,70,2353,2.3,1954,-4.1,52,1518,67.5,4.5,1014.9,1025.4,2237,1022.5,20,1024.1,10.8,2.3,1200,1.82,8.14,,,,,,7.4,7.4,2.8,-4.8,,,,,,,,,,,,,
156,2014-02-11,3.1,-1.8,533,9.3,1515,,,,,,,9.5,70,812,7.2,70,817,2.9,2537,-6.2,27,1558,52.5,3.9,1015.9,1026.6,2238,1022.4,1710,1025,10.8,9.3,1100,2.09,13.94,,,,,,4.6,3.5,4.5,-4.5,,,,,,,,,,,,,
156,2014-02-12,3.4,.3,802,8.8,1532,,,,,,,6.5,20,1546,3.6,50,1621,1.6,1404,-5.5,28,1602,53.6,4.1,1018.2,1029,1054,1025.7,1707,1027.3,10.8,7.9,1200,2.56,14.27,,,,,,4.6,3.9,5.5,-2.3,,,,,,,,,,,,,
156,2014-02-13,3.7,-.8,727,8.9,1417,,,,,,,9.6,70,1905,6.5,70,1914,2.9,2537,-5.6,29,1507,52.9,4.1,1019.7,1030.8,847,1026.6,1623,1028.8,10.9,5.3,1200,1.68,10.47,,,,,,7.1,0,3.5,-3.5,,,,,,,,,,,,,
156,2014-02-14,3.6,-.2,701,9.1,1511,,,,,,,7.6,50,22,5.8,70,29,3.7,3206,-6,31,1511,50.5,3.9,1017.8,1028.8,51,1024.9,1653,1026.9,10.9,8.8,1100,1.86,12.6,,,,,,2.9,.5,3.8,-4.4,,,,,,,,,,,,,
156,2014-02-15,3.3,-2.3,727,10.3,1402,,,,,,,6.3,50,1029,4.1,50,1030,1.5,1323,-6.4,23,1603,52.1,3.8,1017.9,1029.5,2219,1025.1,1728,1027,10.9,10.1,1200,2.41,15.62,,,,,,0,0,4.1,-6,,,,,,,,,,,,,
156,2014-02-16,5.4,-1.5,654,12.3,1532,,,,,,,5.4,270,1307,3.4,250,1417,1.1,969,-3.7,25,1550,54.4,4.7,1019.4,1030.7,913,1026.9,1531,1028.4,11,7.1,1300,1.99,11.51,,,,,,6.3,0,4.5,-4.6,,,,,,,,,,,,,
156,2014-02-17,5.7,2.8,2400,9.3,1118,8.23,,,,,2,6.4,70,1803,4.6,70,1749,2,1734,-.6,40,1002,66.1,5.9,1016.7,1028.5,54,1023.4,1518,1025.7,11,0,1200,.51,3.1,,,,,,9.8,3.9,5.6,.5,,,,,,,,,,,,,
156,2014-02-18,3.8,.9,2349,8.3,1353,,,,,,,8.6,70,1550,6.3,70,1548,3.4,2938,-3.3,40,1554,61.1,4.8,1016.4,1026.8,2303,1023.8,1723,1025.5,11,3,1000,1.52,8.89,,,,,,6.1,2.4,3.5,-2.7,,,,,,,,,,,,,
156,2014-02-19,3.2,-1.4,429,9.2,1558,,,,,,,5.7,20,1357,4,70,408,1.9,1618,-6.9,27,1559,50.1,3.7,1017,1027.4,911,1023.5,1526,1026.1,11.1,8.9,1200,2.42,14.85,,,,,,4.5,0,4.1,-4.2,,,,,,,,,,,,,
156,2014-02-20,2.4,-2,641,9,1340,,,,,,,7.8,320,1510,3.9,320,1615,1.6,1352,-5.2,29,1316,58.3,4.2,1019.2,1030.6,2258,1026.4,1455,1028.4,11.1,9.6,1200,2.41,15.24,,,,,,1.3,1.3,4.2,-5,,,,,,,,,,,,,
156,2014-02-21,1.8,-2.7,659,8.8,1429,,,,,,,6.3,360,1832,3.7,50,1058,1.8,1569,-8.4,20,1504,50.3,3.3,1021.4,1032.1,841,1028.8,1427,1030.6,11.1,10.4,1200,2.57,17.06,,,,,,0,0,4.2,-6.8,,,,,,,,,,,,,
156,2014-02-22,3.6,-2.5,558,10.9,1350,,,,,,,7,70,2051,5,70,2057,2.4,2108,-6.7,19,1352,50.8,3.7,1021.7,1032.6,843,1028.6,1508,1030.9,11.2,9.8,1200,2.45,15.58,,,,,,0,0,4.8,-6.6,,,,,,,,,,,,,
156,2014-02-23,5.3,-1.2,719,13.5,1511,,,,,,,6.3,90,2049,4.6,70,2105,1.8,1514,-6.1,22,1453,47.1,3.9,1021.5,1032.4,822,1028,1634,1030.5,11.2,9.4,1200,2.27,14.56,,,,,,0,0,5.6,-5,,,,,,,,,,,,,
156,2014-02-24,6.6,-.4,709,15,1518,,,,,,,5.6,70,2024,3.8,50,2106,1.3,1116,-4.2,24,1413,49.1,4.5,1020,1030.9,910,1026.6,1654,1029,11.2,9,1200,2.29,14.39,,,,,,0,0,6.5,-4.1,,,,,,,,,,,,,
156,2014-02-25,8.9,1.4,654,16.3,1558,,,,,,,5.9,230,2028,4.8,230,2029,1.7,1471,-2.9,23,1559,46.5,5,1019,1030,846,1025.5,1732,1027.9,11.3,8.1,1300,2.02,13.18,,,,,,3.6,0,8.6,-2.5,,,,,,,,,,,,,
156,2014-02-26,8.2,6.7,540,11.3,1148,6.83,,,,,3,8.5,50,1407,5.7,70,1414,2.2,1881,2.4,43,1049,68.8,7.4,1014.4,1027.3,12,1020.7,2006,1023.2,11.3,0,1100,.52,3.63,,,,,,9.8,6.4,7.4,4.7,,,,,,,,,,,,,
156,2014-02-27,8.4,5.1,713,15.8,1338,,,,,,,9.5,360,1531,4.3,320,1534,1.5,1272,2.4,33,1639,69.4,7.4,1012.3,1022.6,2315,1018.9,1434,1021.1,11.4,7.1,1200,2.4,14.31,,,,,,5.3,2,10.2,2.4,,,,,,,,,,,,,2.23
156,2014-02-28,8,4.2,534,11.7,1417,,,,,,,4.4,230,1830,3.2,230,1834,1.2,1065,2.4,52,1221,69,7.3,1012.7,1024,936,1019.9,2033,1021.5,11.4,1.1,1000,1.61,7.3,,,,,,9,3.4,8,3.1,,,,,,,,,,,,,
156,2014-03-01,6.5,3.3,2308,9,135,15.83,,,,,7,7.1,70,1955,5.4,70,2032,1.3,1135,4.5,71,38,87.4,8.5,1010.2,1020.6,1,1016.7,1522,1019.1,11.4,0,1300,.53,2.1,,,,,,8.8,5.5,8.1,1.2,,,,,,,,,,,,,
156,2014-03-02,5.7,1.2,643,11.4,1412,,,,,,,11,50,1629,6.8,50,1749,2.2,1937,-4.5,21,1716,52.5,4.5,1012.6,1026.2,2356,1018.4,131,1021.6,11.5,9.8,1200,2.67,16.84,,,,,,3.4,.3,6.9,-.7,,,,,,,,,,,,,
156,2014-03-03,6.7,0,710,13.8,1408,,,,,,,7.9,180,2019,5.2,180,2023,1.7,1493,-6.5,16,1356,43.5,3.9,1017.9,1028.7,920,1024.8,1541,1026.9,11.5,10.2,1200,2.69,17.54,,,,,,1.1,0,6.7,-3.2,,,,,,,,,,,,,
156,2014-03-04,6.6,2,454,11.7,1344,,,,,,,6.1,50,643,4.2,70,547,1.5,1330,-3.4,34,1344,50.5,4.8,1014.2,1027.4,31,1020.1,1643,1023.1,11.5,1.1,1200,1.39,7.69,,,,,,5.1,2.4,5.7,-1,,,,,,,,,,,,,
156,2014-03-05,3.5,.5,2228,7.9,1319,,,,,,,12.5,50,932,8,20,935,3.7,3157,-8.9,17,1556,43.1,3.3,1015,1027.3,2122,1021.2,1,1024.1,11.6,10.5,1200,2.77,19.19,,,,,,1,1,7.3,-1.1,,,,,,,,,,,,,
156,2014-03-06,2,-2.3,703,7.1,1306,,,,,,,8.2,20,33,4.9,20,52,2.6,2218,-11.7,16,1349,38.5,2.6,1019.5,1030.3,2333,1026.9,1,1028.7,11.6,8.6,1200,2.57,16.02,,,,,,3,1.3,4.2,-6,,,,,,,,,,,,,
156,2014-03-07,2.7,-.6,712,7.7,1507,,,,,,,11.2,50,1333,7.3,50,1414,2.8,2422,-12.8,14,1636,34.8,2.5,1021.6,1032.4,921,1028.6,1523,1030.8,11.6,10.4,1200,2.82,19.61,,,,,,3.5,.6,6,-3.4,,,,,,,,,,,,,
156,2014-03-08,2.9,-2.8,652,8.7,1427,,,,,,,6.6,360,1311,3.7,20,1546,1.5,1280,-8.4,22,1509,45.3,3.3,1017.2,1031.1,140,1022.5,1638,1026.3,11.7,7.6,1100,2.07,14.06,,,,,,5.4,1.5,4.4,-5.8,,,,,,,,,,,,,
156,2014-03-09,2.7,-.3,2242,7.7,1348,1.52,,,,,.5,10.3,70,1827,5.8,20,1737,1.9,1623,-5.3,28,1544,57.4,4.3,1014,1026.2,2309,1020.7,1408,1023.1,11.7,7.1,1400,1.91,11.68,,,,,,4.8,3.9,5.1,-4.4,,,,,,,,,,,,,
156,2014-03-10,2.8,-2.2,604,9.2,1349,,,,,,,7.5,290,1519,3.9,270,1900,1.6,1350,-7.9,25,1419,47.3,3.4,1018.9,1029.8,2304,1025.9,9,1028.1,11.7,10.9,1200,2.86,20.1,,,,,,0,0,6,-6.7,,,,,,,,,,,,,
156,2014-03-11,5.8,-2.5,622,15.7,1545,,,,,,,7.6,250,1725,5.5,230,1813,1.8,1562,-8.3,12,1522,43,3.3,1018.3,1030,856,1024.1,1634,1027.3,11.8,10.2,1200,2.68,18.2,,,,,,0,0,7.3,-5.7,,,,,,,,,,,,,
156,2014-03-12,8.4,4,304,11.9,1536,13.43,,,,,30.5,6.2,160,1453,4.1,180,1435,1.3,1124,4.9,38,1,79.6,9.1,1007.5,1025.7,2,1009.3,2351,1016.3,11.8,0,900,.28,2.01,,,,,,8.5,6.4,7.5,.4,,,,,,,,,,,,,
156,2014-03-13,5.3,3.1,2336,8.5,1,8.75,,,,,7,6.5,270,1418,4.3,20,145,1.7,1510,3.5,83,2240,88.3,7.9,1003.8,1018.3,2336,1007.8,444,1012.7,11.9,0,1000,.18,1.19,,,,,,9.8,7.3,6.7,2.9,,,,,,,,,,,,,
156,2014-03-14,4.2,1.8,652,8.8,1558,.8,,,,,1,9.1,20,1337,5.5,20,1337,1.9,1617,-1.7,32,1630,67.8,5.5,1011.8,1023.6,2311,1017.9,313,1020.8,11.9,7.9,1300,2.4,13.74,,,,,,4.5,4.5,7.1,-.8,,,,,,,,,,,,,
156,2014-03-15,7.5,0,610,15.6,1427,,,,,,,10.5,250,1217,7,230,1445,2.6,2269,1,36,1428,66.3,6.6,1013.3,1024.3,858,1019.7,1707,1022.2,11.9,10.6,1200,2.71,17.99,,,,,,0,0,7.3,-3.2,,,,,,,,,,,,,
156,2014-03-16,11.7,4.9,707,19.9,1502,,,,,,,8.8,230,1032,6.2,230,1033,2.2,1880,4.6,35,1534,64.5,8.5,1013.8,1023.9,1106,1021,342,1022.6,12,10.5,1200,2.59,18.1,,,,,,0,0,10.8,1.3,,,,,,,,,,,,,
156,2014-03-17,13.3,7.2,337,21.9,1321,6.58,,,,,1.5,10.9,160,1509,7.1,200,1536,2.7,2294,8.3,39,1322,74.8,11.1,1010.9,1023.5,1,1015.5,2354,1019.5,12,6.1,1200,2.86,12.95,,,,,,6.1,4.5,11.5,2.9,,,,,,,,,,,,,
156,2014-03-18,12.6,7.6,2300,18,1416,1.98,,,,,.2,9.6,230,102,6.7,230,48,2.6,2229,6.5,30,1836,70.4,10.1,1007.4,1018.7,2308,1013.7,418,1016.1,12,5.6,1300,2.43,11.2,,,,,,6.1,2.9,13.9,7,,,,,,,,,,,,,
156,2014-03-19,10.8,6.2,404,16.1,1614,,,,,,,5.9,290,1648,3.9,250,1641,1.2,1033,4,42,1628,64.1,8.1,1007.9,1019.4,826,1014.7,1557,1016.6,12.1,2.3,1400,1.55,8.81,,,,,,8.6,5.4,11.6,4.6,,,,,,,,,,,,,
156,2014-03-20,7.2,4.7,2015,12,1232,,,,,,,10.4,360,1445,5.2,320,1454,2.6,2280,-1.1,35,1434,56.3,5.7,1006.9,1018.7,2322,1013.4,1356,1015.7,12.1,7.3,1400,2.58,16.06,,,,,,6.1,5.5,10.8,4.8,,,,,,,,,,,,,
156,2014-03-21,6.2,2.9,544,10.4,1512,,,,,,,12.3,50,1316,6.6,20,1319,2.4,2102,-4.6,23,1416,49,4.5,1013.2,1024.5,2146,1018.5,104,1022.1,12.2,10.5,1100,2.91,19.79,,,,,,.9,.9,8.2,-.3,,,,,,,,,,,,,
156,2014-03-22,8.5,.2,635,17.1,1434,,,,,,,7.1,250,1149,4.9,250,1509,1.9,1666,.5,34,1602,59.4,6.4,1016.5,1027.7,2359,1022.8,1527,1025.4,12.2,11,1200,2.77,20.01,,,,,,0,0,10.3,-2.8,,,,,,,,,,,,,
156,2014-03-23,10.4,3.6,704,19.1,1502,,,,,,,7.6,270,1523,4.1,250,1453,1.3,1113,-1.2,17,1529,51.8,5.8,1019.9,1030.9,1006,1027.1,1524,1028.7,12.2,10.9,1200,2.79,19.91,,,,,,0,0,11.2,.5,,,,,,,,,,,,,
156,2014-03-24,11.8,3,648,19.6,1441,.3,,,,,0,9.5,230,1521,6.2,230,1530,2.5,2157,1.8,23,1532,52.4,7.1,1014.9,1028.2,34,1019.9,2339,1023.7,12.3,9.8,1200,2.8,19.4,,,,,,4.3,2.1,13.7,-.8,,,,,,,,,,,,,
