지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2011-01-11,-2.6,-7.3,805,1.7,1500,5.52,,,,,.3,6.4,250,1454,4.5,50,149,1.7,1499,-10.5,34,252,56.3,3,1010.3,1024.8,0,1017.4,1508,1019.8,10,5.1,1300,1.59,9.1,.6,2330,4.5,2330,.6,7,6.4,-.8,-10,,,,,,,,,,,,,
156,2011-01-12,-3.3,-5.9,2347,-.7,1420,5.43,,,,,1,11.1,20,1037,6.8,20,1043,2.9,2468,-11.6,33,1104,54.1,2.6,1014.1,1026.8,2249,1018.6,0,1023.7,10,8.6,1200,2.17,13.34,3.5,618,8,618,3.5,2.5,2.5,0,-8.7,,,,,,,,,,,,,
156,2011-01-13,-3,-8.4,815,2.6,1457,,,,,,,6.4,70,1135,4.8,50,1127,2,1686,-11.4,38,1622,53,2.6,1017.5,1029,922,1025.3,1425,1027.1,10,9.2,1200,1.9,11.75,,,4,0,,1.9,.9,-.5,-10,,,,,,,,,,,,,
156,2011-01-14,-1.2,-7.1,645,4.2,1559,,,,,,,7.7,50,2336,4.4,20,2340,1.3,1110,-9,32,2207,56.4,3.1,1017.8,1029.3,911,1025,1616,1027.3,10,5.3,1200,1.89,9.7,,,3,0,,3.8,.6,-.7,-9.9,,,,,,,,,,,,,
156,2011-01-15,-5.8,-10.7,2336,-.4,4,9.05,,,,,1.4,13.6,20,924,7.9,20,931,4,3489,-13.1,34,1025,57.6,2.3,1017.6,1028.9,957,1025.2,1641,1027.3,10,5.9,1100,2,10.65,2.1,1925,4,1925,2.1,6.4,6,-.4,-11.7,,,,,,,,,,,,,
156,2011-01-16,-7.7,-11.7,642,-4.4,1430,3.3,,,,,0,11.4,20,1606,5.3,20,1402,2.1,1792,-13,55,1237,65.6,2.3,1018.9,1030.8,2313,1027.2,1340,1028.6,10.1,5.1,1100,2,10.04,,,4,0,,5.8,5.8,-.7,-12.9,,,,,,,,,,,,,
156,2011-01-17,-4.6,-8.6,633,-.3,1304,1.45,,,,,0,7.5,50,1239,4.8,20,1305,2.1,1850,-11.4,33,1225,60.1,2.6,1022,1033.5,913,1030.3,1324,1031.7,10.1,9.1,1200,2.2,13.11,,,3.5,0,,2.3,2.3,-.7,-10.7,,,,,,,,,,,,,
156,2011-01-18,-3.6,-7.4,526,-.5,1609,3.35,,,,,0,6.8,20,142,4.5,20,150,1.4,1187,-7.7,55,409,73,3.5,1020.6,1032.3,38,1028.6,1826,1030.2,10.1,.5,1200,1.23,6,.1,941,3.1,941,.1,6.4,3.9,-.7,-8.8,,,,,,,,,,,,,
156,2011-01-19,-2.3,-4.9,436,1.6,1320,1.83,,,,,0,6.7,20,1507,4.3,20,1158,1.4,1214,-7.3,45,1327,70.3,3.6,1019.2,1030.1,953,1027,1403,1028.7,10.1,7.5,1300,2.07,11.6,,,2.5,0,,5.1,4.4,-.5,-8.1,,,,,,,,,,,,,
156,2011-01-20,-3.7,-5.3,2242,-1.1,1321,4.9,,,,,0,7.6,20,1030,5.5,20,1033,2.2,1893,-9.2,43,1417,66.6,3.1,1017.6,1028.5,327,1025.7,1529,1027.2,10.2,3.2,1200,1.51,8.82,.2,621,2.3,621,.2,7.1,3.6,-.5,-7.3,,,,,,,,,,,,,
156,2011-01-21,-3.8,-6.9,658,.7,1245,,,,,,,8.3,270,1255,5.3,50,842,2.6,2230,-11.1,41,1155,57.4,2.6,1017.2,1029.7,2357,1024.9,1443,1026.9,10.2,8.3,1200,2.05,11.54,,,1.5,0,,3.1,0,-.6,-8.4,,,,,,,,,,,,,
156,2011-01-22,-2.7,-8.4,641,3.6,1457,,,,,,,6.3,70,2057,4.6,50,2057,1.8,1529,-9.6,45,1132,59.3,3,1018.8,1030,219,1027.1,540,1028.4,10.2,7.7,1200,1.77,10.79,,,1,0,,2.3,1.3,-1.2,-9.8,,,,,,,,,,,,,
156,2011-01-23,-1.1,-3.5,225,2.5,1317,2.13,,,,,.6,6.3,200,1615,4.1,230,1615,1.6,1347,-7.6,36,1147,63.3,3.6,1017.1,1029.5,515,1024.3,1428,1026.7,10.2,0,1100,.9,3.97,1,1840,1.3,1840,1,9,3.4,-.6,-5.1,,,,,,,,,,,,,
156,2011-01-24,-3.4,-5.6,2220,-1.2,1331,15.67,,,,,1.5,7.4,20,1341,4.3,20,2059,2.1,1829,-7,62,1336,76.3,3.6,1018.4,1030.2,2358,1026.2,0,1028,10.3,3,1100,1.75,8.53,4.2,1158,5.5,1158,4.2,6.8,6.8,0,-6.9,,,,,,,,,,,,,
156,2011-01-25,-3.5,-6.4,516,.7,1456,.42,,,,,0,8.1,270,1529,4.4,50,807,2.6,2248,-9.7,49,1110,62.5,3,1022.3,1033.7,2155,1030.1,0,1032,10.3,6.8,1200,2.24,11.79,,,1.1,0,,5.4,5.4,-.6,-8.2,,,,,,,,,,,,,
156,2011-01-26,-4.2,-7.6,744,.1,1412,,,,,,,8.6,20,1610,5.7,20,1614,1.9,1609,-10.1,43,1342,64.5,2.8,1026.1,1037.4,2223,1033.1,0,1035.8,10.3,8.4,1200,2.25,12.74,,,.5,0,,1.9,1.9,-2.1,-9.3,,,,,,,,,,,,,
156,2011-01-27,-3.7,-6.6,640,.3,1526,,,,,,,9.5,20,1540,7,20,1230,3.6,3091,-13.7,26,1212,47.4,2.2,1027.9,1039.7,350,1036,1524,1037.6,10.3,8,1200,1.95,12.31,,,,,,4.3,1.3,-.9,-6.9,,,,,,,,,,,,,
156,2011-01-28,-4,-6.8,745,.5,1326,,,,,,,7.1,20,101,4.4,50,110,2.6,2232,-14.7,23,1328,44.1,2,1023.4,1036.7,0,1030.5,1619,1033.1,10.4,8,1100,2.04,12.18,,,,,,6.1,0,-.6,-7.7,,,,,,,,,,,,,
156,2011-01-29,-5.5,-7.8,335,-1.6,1247,2.75,,,,,.8,10.8,340,1406,5.9,360,1330,2.3,2022,-12.6,38,1337,58.1,2.4,1020.5,1031.8,14,1029,1602,1030.2,10.4,6.8,1400,1.86,9.38,2.5,1058,2.5,1058,2.5,4.9,3.4,-2.3,-10.2,,,,,,,,,,,,,
156,2011-01-30,-6.1,-9.9,743,-2,1432,7.5,,,,,.8,6.5,340,1231,4.1,50,802,1.9,1636,-10.9,43,1417,70.4,2.7,1020.8,1033,1015,1028.9,1550,1030.6,10.4,7.3,1200,2.49,13.4,1.7,558,1.7,558,2.9,4.5,4.1,-.3,-13.6,,,,,,,,,,,,,
156,2011-01-31,-4,-9.5,808,1.5,1550,1.53,,,,,0,6.6,290,1408,4,20,1602,1.3,1129,-9.1,32,1259,70,3.1,1019.9,1031.8,926,1028,2357,1029.6,10.4,9.1,1200,2.44,13.22,,,1.2,0,,1.9,1.9,.3,-12.7,,,,,,,,,,,,,
156,2011-02-01,-.3,-7.5,750,6.3,1506,,,,,,,4.8,250,1659,3,250,1626,1,866,-5.5,43,1534,70,4.1,1016.7,1028.6,904,1024.2,1535,1026.2,10.5,6.4,1300,1.96,11.65,,,,,,4,0,.4,-9.1,,,,,,,,,,,,,
156,2011-02-02,2.2,-2.1,757,8.6,1455,,,,,,,6.4,290,1429,2.5,270,1508,.9,793,-4.6,29,1741,65,4.4,1015.1,1025.9,946,1022.8,1524,1024.5,10.5,8.4,1300,2.04,12.11,,,,,,2.4,.6,2.3,-4.8,,,,,,,,,,,,,
156,2011-02-03,1.7,-3.8,708,8.9,1508,,,,,,,5.6,270,1451,3.2,230,1453,1.2,1004,-3.7,39,1551,69.4,4.6,1014.1,1025.8,956,1021.2,1645,1023.5,10.5,8.4,1200,1.97,12.43,,,,,,0,0,2,-7.5,,,,,,,,,,,,,
156,2011-02-04,3.6,-1,749,10.4,1525,,,,,,,4.5,250,1613,2.7,20,1447,1,857,-4.8,22,1614,58.5,4.4,1012.2,1023.2,946,1019.4,1500,1021.5,10.6,7.7,1200,2.15,12.44,,,,,,.9,0,3.2,-3.9,,,,,,,,,,,,,
156,2011-02-05,2.4,-2.8,630,10.2,1542,,,,,,,5,250,1530,3,230,1536,1,904,-5.2,27,1559,60.6,4.2,1012.5,1024.6,1057,1020,2215,1021.9,10.6,9.1,1200,2.22,13.99,,,,,,.6,0,3.3,-5.5,,,,,,,,,,,,,
156,2011-02-06,3.7,-1.6,402,10.3,1448,,,,,,,6.2,270,1540,4.1,250,1549,1.2,1006,-1.3,42,1310,71.4,5.7,1008.8,1020.9,6,1015.5,1603,1018,10.6,5.5,1300,1.51,9.47,,,,,,4.3,1.8,3.1,-4.6,,,,,,,,,,,,,
156,2011-02-07,4.5,-.3,745,9.6,1509,,,,,,,5.5,360,1304,3.8,20,1310,1.3,1094,-3.6,29,1221,59.5,4.8,1008.3,1021.2,251,1013.5,2332,1017.5,10.7,4.8,1300,2.06,11.21,,,,,,5.3,.4,3.4,-5.1,,,,,,,,,,,,,
156,2011-02-08,4,2,2347,5.7,1745,7.28,,,,,1,5,340,2153,3,360,1802,1.2,1076,1,52,4,81.8,6.7,1001.5,1013.9,41,1007.1,1433,1010.7,10.7,0,1600,.27,1.56,,,,,,8.6,5.9,3.2,-1.8,,,,,,,,,,,,,
156,2011-02-09,1.5,-1.9,2352,5.8,1457,,,,,,,7.3,290,1443,3.9,20,551,2,1689,-5.8,33,1602,59.3,4,1009.6,1021.8,2345,1013.3,8,1018.9,10.7,7.8,1300,2.27,13.55,,,,,,3.1,1.5,3.3,-4,,,,,,,,,,,,,
156,2011-02-10,-.5,-2.8,2314,1.7,1557,,,,,,,6.8,50,48,4.7,50,154,1.8,1549,-9.1,36,1133,52.4,3.1,1011.6,1022.3,903,1019.4,1637,1021.1,10.7,0,1000,.61,4.59,,,,,,6.3,1.8,1.1,-6,,,,,,,,,,,,,
156,2011-02-11,-1.1,-4.9,729,4,1442,,,,,,,8.7,360,1552,4.8,290,1612,1.9,1664,-9.3,30,1216,55.6,3.1,1011.5,1022.5,914,1018.5,1411,1021,10.8,9.8,1200,2.56,16.12,,,,,,.9,.9,2.5,-8,,,,,,,,,,,,,
156,2011-02-12,-3.7,-6.2,2242,-.4,1545,8.68,,,,,.8,9.2,360,725,5.9,20,705,2.7,2296,-9.5,41,1617,64.8,3,1015.3,1027.9,2239,1020.7,342,1024.9,10.8,6.8,1300,2.35,13.52,2,558,2,558,2,3.6,3.6,1.8,-8.9,,,,,,,,,,,,,
156,2011-02-13,-2.8,-7.5,417,3.4,1443,,,,,,,6.9,50,947,4.6,50,950,1.8,1528,-11.6,23,1531,53.9,2.5,1016.2,1027.9,852,1023.5,1434,1025.8,10.8,6.5,1200,2.28,13.45,,,,,,4.6,0,1,-9.7,,,,,,,,,,,,,
156,2011-02-14,-2,-5.3,659,2,1138,,,,,,,10.2,320,1620,5.3,360,1636,2.4,2082,-9.9,40,1621,55.4,2.9,1015.8,1028.7,2345,1023.1,1437,1025.3,10.9,6.7,1200,1.98,12.42,,,,,,4.3,.8,1.2,-8.1,,,,,,,,,,,,,
156,2011-02-15,-.3,-6.2,703,7.5,1532,,,,,,,5.7,270,1653,3.3,230,1407,1.2,1032,-7.5,34,1521,60.3,3.5,1020.9,1032.5,923,1028.6,1518,1030.5,10.9,9.7,1200,2.44,15.71,,,,,,0,0,2.2,-8.7,,,,,,,,,,,,,
156,2011-02-16,1.9,-4.1,704,9,1334,6.13,,,,,4.5,4.2,230,1623,2.6,250,1447,1,846,-2.9,40,1336,72.9,5.1,1016.3,1030.6,0,1022.2,2350,1025.7,11,2.9,1300,1.93,9.64,,,,,,7.4,3.6,3,-6.7,,,,,,,,,,,,,
156,2011-02-17,1.2,-.9,2230,2.8,1228,4.55,,,,,5.5,7.3,290,1403,3.9,20,342,1.9,1652,-1,67,1600,85.9,5.7,1009.2,1022.2,0,1016.3,1427,1018.6,11,0,1400,.6,4.02,.5,350,.5,350,.5,8.4,5.6,2.3,-3.6,,,,,,,,,,,,,
156,2011-02-18,2.5,-2.5,651,9.8,1547,,,,,,,4.8,20,1513,2.9,200,2159,1.4,1180,-3.4,34,1415,67.4,4.8,1013.9,1025.8,2353,1020.2,0,1023.3,11,9.4,1200,2.55,16.69,,,,,,.3,0,4.3,-6.3,,,,,,,,,,,,,
156,2011-02-19,3.7,-1.6,643,12,1454,,,,,,,5.4,200,1450,3.6,230,1440,1.2,1041,-4.6,22,1607,59.4,4.4,1015.3,1026.6,820,1022.5,1621,1024.7,11.1,6.8,1100,2.46,14.8,,,,,,5.3,0,4.6,-4.9,,,,,,,,,,,,,
156,2011-02-20,6.3,0,629,15,1629,,,,,,,6.2,270,1755,4.4,250,1803,1.5,1296,-5.1,20,1552,46.1,4.2,1015.5,1026.6,2340,1022.2,1519,1024.7,11.1,9,1300,2.53,15.91,,,,,,3.8,0,5.9,-3.6,,,,,,,,,,,,,
156,2011-02-21,6.4,1.4,717,13.3,1536,,,,,,,6.4,20,1652,4.4,50,2146,1.8,1558,-2.3,32,1459,55.9,5.2,1016.7,1028.3,844,1023.7,1606,1026,11.1,10,1200,2.54,16.21,,,,,,1.4,0,5.6,-3,,,,,,,,,,,,,
156,2011-02-22,5.7,-.2,612,12.2,1503,,,,,,,5.6,250,2132,2.9,250,1332,.9,793,-1,34,1500,64.6,5.7,1016.2,1028,859,1023.2,1925,1025.4,11.2,6.5,1100,2.4,13.55,,,,,,2.1,0,4.9,-4.4,,,,,,,,,,,,,
156,2011-02-23,7.4,1.7,424,15,1551,,,,,,,6,50,1129,4.1,50,1130,1.2,1041,.8,33,1536,65.5,6.5,1012.9,1024.6,32,1019.1,1656,1022,11.2,7.1,1300,2.55,14.5,,,,,,3.4,1.1,7.6,-1.3,,,,,,,,,,,,,
156,2011-02-24,8.2,1.9,553,17.5,1544,,,,,,,6.9,270,1617,3,250,1459,1.1,958,.9,26,1443,63.9,6.5,1010.9,1022.3,850,1016.7,1549,1020.1,11.2,10,1200,2.61,17.15,,,,,,.6,0,8.1,-1.9,,,,,,,,,,,,,
156,2011-02-25,6.3,2,2320,12.1,1305,,,,,,,10.7,20,1432,7.7,20,1438,3.3,2847,-4.6,16,1339,51.3,4.7,1016.5,1028.7,2320,1021.5,31,1025.8,11.3,5.8,1200,2.44,14.44,,,,,,4.3,0,7.4,-3.1,,,,,,,,,,,,,
156,2011-02-26,8,-.3,625,16.7,1453,2.85,,,,,1.5,9.2,180,1653,6,180,1701,1.9,1601,-2.9,27,1328,48.8,5.1,1017.5,1029.9,800,1024,1516,1026.7,11.3,9.2,1200,2.75,18.23,,,,,,3.9,2.1,7.3,-4.1,,,,,,,,,,,,,
156,2011-02-27,10.9,7.2,354,13.8,1433,22.35,,,,,40.5,8.5,200,1325,5.8,160,1414,2.1,1811,10.4,83,0,97.1,12.8,1007.8,1024.9,3,1012.5,2009,1016.8,11.3,0,1000,.3,1.33,,,,,,10,6.6,10.2,6.9,,,,,,,,,,,,,
156,2011-02-28,6.7,5.1,2327,10.8,0,13.8,,,,,6,8,230,325,5.5,250,316,2.2,1901,6.3,90,1459,98.8,9.5,1007,1018.2,1040,1012.4,252,1016.1,11.4,0,1200,.41,1.77,,,,,,10,6.3,8.5,5.4,,,,,,,,,,,,,
156,2011-03-01,1.8,-.7,2342,5.2,0,6.87,,,,,3,8.4,50,1443,4.4,250,202,2.3,1991,-1.1,64,1554,81.1,5.8,1008.1,1020.2,2400,1014.7,1507,1017.5,11.4,3.6,1400,2.02,7.85,,,,,,7.5,5.5,6.3,-1.5,,,,,,,,,,,,,
156,2011-03-02,1,-1.8,537,5.1,1443,,,,,,,9.7,50,1152,6.1,20,1406,2.8,2454,-7.9,31,1028,52.6,3.4,1012.9,1024.5,2331,1019.9,243,1022.3,11.4,9.6,1200,2.93,19.14,,,,,,2.1,2,4.3,-4,,,,,,,,,,,,,
156,2011-03-03,0,-4.1,712,4.6,1452,,,,,,,10.9,360,1412,6.7,20,1358,2.8,2395,-9.5,30,1425,49.3,3,1014.8,1025.6,2201,1022.1,1400,1024.3,11.5,9.6,1300,2.76,18.35,,,,,,1,.9,3.7,-5.5,,,,,,,,,,,,,
156,2011-03-04,1.4,-3.1,648,6.9,1612,,,,,,,8.5,290,1337,4.5,20,1740,2,1685,-8.1,28,1615,50.1,3.3,1016.9,1027.5,2245,1025,1713,1026.3,11.5,9.6,1200,2.83,19.37,,,,,,.5,.5,4.2,-6.3,,,,,,,,,,,,,
156,2011-03-05,3.2,-3,736,10.7,1601,,,,,,,8,90,1011,5.7,200,1741,2.3,1949,-5.9,21,1440,54.5,4,1014.9,1028.3,148,1021,1629,1024.2,11.6,7.5,1200,2.44,15.76,,,,,,4,.9,4.5,-6.1,,,,,,,,,,,,,
156,2011-03-06,5.6,.3,643,12.4,1446,,,,,,,7.3,50,1044,5,50,1052,1.7,1449,-2.8,26,1450,56.8,5,1009,1022.6,31,1014.3,1630,1018.2,11.6,7.8,1200,2.63,16.62,,,,,,6,.5,7.3,-2.7,,,,,,,,,,,,,
156,2011-03-07,3.4,.8,2341,7.2,1220,,,,,,,10.9,250,1553,4.8,20,1711,2.3,1986,-5.2,26,1453,55.9,4.3,1008.9,1021,2329,1016.1,524,1018.2,11.6,9.8,1300,2.82,19.4,,,,,,1.5,.8,6.9,-1.3,,,,,,,,,,,,,
156,2011-03-08,3.9,-1.1,647,10.2,1426,,,,,,,12.2,270,1609,6.3,250,1601,2.2,1860,-5.5,23,1253,53.3,4.1,1012.3,1023.8,2353,1020,1439,1021.6,11.7,10.3,1300,2.88,19.82,,,,,,.3,.3,5.1,-5.1,,,,,,,,,,,,,
156,2011-03-09,3,0,413,6.9,1251,,,,,,,9.4,360,1217,5.6,20,1220,2.1,1808,-7.4,24,1411,49.3,3.6,1017.6,1028.4,2236,1023.8,0,1026.9,11.7,10.6,1200,2.93,20.58,,,,,,.6,.6,5.9,-3.4,,,,,,,,,,,,,
156,2011-03-10,3.7,-1.4,503,9.8,1456,,,,,,,10,250,1504,6.3,250,1513,2.3,1999,-5.3,22,1607,55.4,4.2,1016.6,1028.6,126,1023.2,1648,1025.9,11.7,10.5,1200,2.95,20.41,,,,,,.3,.3,6.2,-5.2,,,,,,,,,,,,,
156,2011-03-11,6.4,-.4,706,13.6,1358,,,,,,,7.7,270,1413,5,250,1737,2.3,1969,-3.1,19,1459,58.1,5.1,1015.4,1026.9,1106,1022.4,1631,1024.6,11.8,10.2,1200,2.88,19.96,,,,,,.8,0,8.2,-5.1,,,,,,,,,,,,,
156,2011-03-12,9.4,3.3,558,17.7,1443,,,,,,,10.8,250,1508,6.7,230,1515,2,1747,-.6,19,1424,55,6,1012.7,1024.6,7,1019.2,1557,1021.8,11.8,8.9,1200,2.68,18.07,,,,,,2.8,0,10.2,-.1,,,,,,,,,,,,,
156,2011-03-13,11.7,3.6,616,19.6,1628,,,,,,,5.8,250,1408,3.7,230,1736,1.4,1182,4.6,35,1547,64.1,8.5,1011.2,1022.7,947,1017.5,1710,1020.2,11.9,10.2,1200,2.76,19.43,,,,,,1,0,12.6,0,,,,,,,,,,,,,
156,2011-03-14,9.7,4.6,2400,19.3,1440,,,,,,,7.8,290,1604,5.3,250,1756,1.6,1398,4.5,36,1440,72.9,8.5,1009.4,1021.4,2300,1014.8,1516,1018.5,11.9,5.5,1400,2.19,14.06,,,,,,6.4,1.9,12.1,3.6,,,,,,,,,,,,,
156,2011-03-15,3.5,.6,2303,8.9,1422,1.93,,,,,0,15.1,340,1744,7.5,20,1308,2.9,2523,-5.2,24,1346,54.5,4.3,1011.8,1024,2357,1017.9,1359,1021,11.9,7.9,1300,2.75,18.35,,,,,,4.8,4.4,9,0,,,,,,,,,,,,,
156,2011-03-16,2.1,-.9,606,6.1,1418,.37,,,,,0,10.6,270,1519,5.8,250,1552,2.4,2035,-7.8,33,1448,48.9,3.4,1014.1,1024.9,808,1021.3,1659,1023.5,12,6.9,1100,2.41,16.39,,,,,,4,3.4,6.5,-3.6,,,,,,,,,,,,,
156,2011-03-17,3.2,-.9,638,9.3,1543,.2,,,,,0,7.9,20,910,4.8,20,935,2,1705,-8.3,23,1507,44.4,3.3,1017.6,1028.8,2201,1024.3,4,1026.9,12,11.1,1200,3.12,22.39,,,,,,.5,.5,8.4,-5,,,,,,,,,,,,,
156,2011-03-18,7.1,-2.1,549,16.7,1500,,,,,,,9.5,230,1702,6.3,230,1723,2.3,2003,-4.6,16,1318,47.6,4.5,1015.6,1029.4,151,1020.9,2349,1024.8,12,7.5,1300,2.63,16.93,,,,,,6,2.8,9.7,-5.5,,,,,,,,,,,,,
156,2011-03-19,11.4,7.6,101,15.6,1647,,,,,,,5.8,200,2137,4,200,2139,2,1713,5,42,1503,67.1,8.8,1010.6,1022.1,1042,1017.5,1849,1019.6,12.1,2.3,1300,2.32,10.1,,,,,,8.4,4.9,12.2,4.2,,,,,,,,,,,,,
156,2011-03-20,8.6,6,2335,13,1619,9.55,,,,,18.5,8.7,360,1928,6.2,50,1338,2.5,2132,6.7,68,1620,88.1,9.8,1003.5,1017.6,0,1009.4,918,1012.5,12.1,3,1400,2.3,8.08,,,,,,8.1,5.1,11.7,4.2,,,,,,,,,,,,,1.35
156,2011-03-21,9,5.9,2350,13.7,1359,,,,,,,6.2,290,2147,4.1,50,357,2,1749,1.6,46,2026,61.4,7,1008.6,1021.8,2359,1015.4,419,1017.7,12.1,1.2,1100,2.02,9.47,,,,,,9.8,2.9,9.4,4.8,,,,,,,,,,,,,
156,2011-03-22,3.2,.4,2311,6.8,1329,,,,,,,11.4,50,1207,6.2,20,1214,3.4,2933,-9.6,20,1529,40,3,1015.6,1027.8,2056,1021.6,46,1025,12.2,8.4,1200,3.04,20.07,,,,,,4,1.1,6.5,-2.1,,,,,,,,,,,,,
