지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
119,2014-01-14,-4.1,-9.9,728,2.4,1451,,,,,,,5.4,270,1425,3.3,270,1534,1.2,1052,-13.9,23,1430,49.5,2.1,1029.1,1034.6,1010,1032.3,1350,1033.5,9.9,9,1200,1.9,10.72,,,,,,0,0,-3.7,-11.7,,,,,,,,,,,1.3,,
119,2014-01-15,-3.5,-9.2,430,3.3,1413,,,,,,,5.9,290,1512,3.4,290,1428,1,870,-10.2,30,1221,62.5,2.8,1028.6,1034.6,946,1031.7,2333,1033,9.9,8.7,1200,1.85,10.73,,,,,,.3,.3,-3.4,-11,,,,,,,,,,,1.5,,
119,2014-01-16,-.8,-6.2,227,4,1518,,,,,,,4.3,230,1210,2.7,180,1211,.8,702,-5,57,1522,74,4.3,1025,1031.8,1,1027.6,1527,1029.4,9.9,.9,1100,1.27,5.93,,,,,,5.8,5,-1.7,-8.1,,,,,,,,,,,.8,,
119,2014-01-17,-.4,-5.5,821,5.5,1421,,,,,,,4.3,270,1521,2.5,290,1419,.9,806,-5.7,34,1413,71.1,4.1,1022.6,1029.1,1032,1025.3,1541,1027,9.9,5.7,1200,1.62,8.46,,,,,,3.6,3.6,-1.7,-8.1,,,,,,,,,,,1.1,,6.08
119,2014-01-18,-.9,-4.2,721,2.9,1320,,,,,,,9.5,290,1528,5.9,290,1447,2.6,2243,-11.1,26,1511,47,2.7,1023.5,1031.3,2258,1025.9,35,1027.9,10,8.4,1200,2.03,11.56,,,,,,1.3,1.3,-1.6,-6.2,,,,,,,,,,,1,,
119,2014-01-19,-2.7,-8.8,649,2.1,1343,1.33,,,,,0,4.7,140,2305,2.8,320,23,1.3,1109,-10.5,30,1236,57.4,2.9,1024.5,1032.8,759,1024.2,2351,1028.9,10,6.4,1200,1.98,10.13,0,,0,,0,4.3,2.1,-2.7,-11,,,,,,,,,,,1.5,2,
119,2014-01-20,-.8,-3.1,2342,2.9,1330,13.82,,,,,4.3,9.1,290,1755,5.1,320,1803,2,1771,-2.9,67,1959,85.9,5,1015.4,1024.2,1,1016.6,1506,1019.7,10,0,1200,1.21,4.66,3,748,3,748,3,8.9,7.9,-.4,-3.8,,,,,,,,,,,.5,1.6,
119,2014-01-21,-4.9,-8.4,2355,-1.9,1432,3.02,,,,,0,6.8,340,215,4.6,340,220,1.9,1674,-9.2,57,1545,72.3,3.1,1021.4,1028.9,2258,1022.1,9,1025.8,10,1.5,1300,1.09,6.32,,,1,1,,5.4,5.4,-1.3,-9.8,,,,,,,,,,,.8,0,
119,2014-01-22,-4,-10.8,724,2.6,1352,,,,,,,6,340,1426,4.1,320,1431,1,857,-9,42,1541,70.8,3.1,1024.8,1030.5,1047,1028.2,1440,1029.3,10.1,9.4,1200,2.09,12.87,,,,,,.4,.4,-2.8,-12.7,,,,,,,,,,,1.1,,
119,2014-01-23,-1.1,-6.7,616,5.1,1457,,,,,,,4.1,160,1151,2.6,140,1141,.9,805,-5.1,52,1443,75.5,4.2,1022.5,1029.7,49,1024.3,1822,1026.9,10.1,7.5,1200,1.88,10.81,,,,,,2.1,1.8,-1.8,-8.8,,,,,,,,,,,.8,,
119,2014-01-24,3.7,-2.4,35,7.7,1614,,,,,,,3.8,140,1214,2.8,140,1223,1.2,1030,-1.2,59,1417,70.6,5.6,1017,1024.7,226,1018,2329,1021.2,10.1,.1,1300,.8,3.98,,,,,,8.4,8,.1,-4.6,,,,,,,,,,,.5,,
119,2014-01-25,4.6,-.1,2353,6.7,1515,4.25,,,,,1.9,5.8,340,1627,3.5,320,1625,1.1,934,1.8,63,2337,82.9,7.2,1012.7,1022.4,2400,1013.8,1330,1016.9,10.1,0,1400,.46,1.52,,,,,,7.4,5.9,.8,-1.9,,,,,,,,,,,.5,1.9,.5
119,2014-01-26,-1.9,-4.8,742,3.2,1526,,,,,,,7.6,290,527,4.4,320,531,2.1,1773,-10.5,36,1419,52.8,2.8,1023.7,1030.1,1055,1022.4,1,1028.1,10.2,9.7,1200,2.2,13.42,,,,,,0,0,-.2,-6.7,,,,,,,,,,,.9,,
119,2014-01-27,-.3,-7.5,418,7.2,1534,,,,,,,5.1,230,1403,3.2,200,1404,1.3,1080,-8.9,19,1428,58.4,3.2,1020.2,1028.5,222,1021.6,2251,1024.6,10.2,9.3,1200,2.02,12.31,,,,,,1.8,1,-1,-8.9,,,,,,,,,,,1.4,.4,
119,2014-01-28,1.1,-4.2,2318,5.5,1147,2.83,,,,,.4,7.4,270,1601,5,250,1400,1.7,1497,-6,29,1256,62.3,4.1,1020.5,1028,2202,1021.3,310,1024.9,10.2,7.4,1300,1.96,11.32,,,,,,3.6,3.1,.8,-6.4,,,,,,,,,,,1.4,,
119,2014-01-29,1.8,-7.4,645,8.6,1425,,,,,,,3.3,140,1544,2.3,160,1551,.9,755,-9.7,15,1420,47.5,3,1017.9,1027.9,1,1017,2332,1022.2,10.3,6.9,1200,2.21,11.98,,,,,,3.9,2.6,-.8,-8.9,,,,,,,,,,,1.5,.7,
119,2014-01-30,3.3,-2.1,2220,6.5,1525,6.08,,,,,3.3,6.1,340,1900,3.8,320,1901,1.4,1194,-2,31,1938,71.6,5.8,1012.2,1022.5,2346,1013,1252,1016.4,10.3,.7,1500,1.05,3.09,,,,,,6.3,5.5,.8,-4.9,,,,,,,,,,,.5,2.6,2.83
119,2014-01-31,1.8,-5,622,8.4,1524,,,,,,,4.4,320,106,2.6,320,106,1.1,955,-10.6,20,1636,41.1,2.8,1019.6,1026.4,1002,1021.2,2326,1023.9,10.3,9.2,1200,2.03,12.09,,,,,,1.6,1.6,.1,-6.6,,,,,,,,,,,1.5,,
119,2014-02-01,5.6,4.4,138,7.1,2238,7.85,,,,,10.5,5.4,90,1041,3.7,90,1048,1.7,1444,.4,30,22,73.5,6.8,1011.3,1021.4,8,1009.8,2338,1015.5,10.3,0,1200,.28,.97,,,,,,9.8,7.6,.7,3,,,,,,,,,,,.2,11.8,
119,2014-02-02,5.8,3.6,2400,7.3,1213,6.23,,,,,1.3,5.3,360,2011,3.2,340,2019,1.4,1206,5.3,91,2356,97,9,1006.5,1012.7,2347,1009.2,404,1010.7,10.4,0,1200,.7,3.04,,,,,,8.9,8.9,2.6,2.6,,,,,,,,,,,.7,,8
119,2014-02-03,-2.4,-7.3,2329,3.6,1,,,,,,,9,320,1452,6,320,1455,3.7,3218,-13.8,20,1524,43.6,2.4,1013.5,1022.8,2327,1012.7,1,1017.9,10.4,5.4,1400,1.72,9.51,,,,,,3,2.9,.5,-7.8,,,,,,,,,,,1.6,,
119,2014-02-04,-6.4,-9.6,734,-2.7,1439,,,,,,,8.8,340,1148,5.5,340,1130,3.2,2738,-20.7,21,1303,31.8,1.2,1021.4,1028.6,2334,1022.3,145,1025.8,10.4,9.7,1200,2.41,15.03,,,,,,1,.4,-2,-10.3,,,,,,,,,,,1.9,,
119,2014-02-05,-4.2,-7.9,318,.7,1524,,,,,,,4.6,230,1502,2.7,340,51,1.5,1271,-17.2,22,1351,36.8,1.6,1024.8,1031.2,854,1027.5,1609,1029.3,10.5,6,1300,2.21,11.58,,,,,,5,0,-1.2,-8.5,,,,,,,,,,,1.2,,
119,2014-02-06,-.9,-5.4,231,5.5,1505,,,,,,,3.7,160,1411,2.4,140,1414,.8,714,-14.1,19,1513,38.8,2.1,1022,1028.8,757,1023.9,1624,1026.3,10.5,7.2,1300,2.13,11.39,,,,,,4.8,1.8,-.4,-6.4,,,,,,,,,,,1.7,,
119,2014-02-07,3.3,-3.5,102,8.3,1509,.25,,,,,0,9.3,70,2340,6.4,90,2345,3.2,2733,-6.1,40,1308,50.5,3.9,1016.1,1025.2,5,1017.4,1555,1020.4,10.6,4.7,1200,2.08,9.85,0,,0,,,8.1,3.9,.2,-5.4,,,,,,,,,,,2.3,0,
119,2014-02-08,1.5,-.7,2253,3.6,1422,15.83,,,,,4.4,9.4,110,11,6,90,20,2.8,2432,-1.4,61,1,81.9,5.6,1013.1,1018.7,2206,1015.3,1418,1017.4,10.6,0,1000,.85,4.98,2.3,2350,2.3,2350,2.4,9.6,7.4,.7,-1.1,,,,,,,,,,,.8,4.4,
119,2014-02-09,-.8,-2.9,759,1.8,1304,1.48,,,,,0,6.5,340,200,4.1,320,151,2.2,1859,-4.1,67,1119,78.6,4.5,1017.4,1023.4,2219,1018.6,19,1021.7,10.6,1.8,1100,1.89,7.51,,,2.3,1,,7.8,7.5,.1,-3.7,,,,,,,,,,,.7,.3,
119,2014-02-10,.4,-1.9,457,4.6,1513,5.67,,,,,.3,5.7,110,1128,4.1,110,1137,1.7,1495,-6.1,40,1620,63.4,3.9,1021.6,1027.6,2353,1023.4,1,1025.9,10.7,5.8,1100,2.16,11.12,.2,445,.2,445,.2,5.6,5.4,1,-3.5,,,,,,,,,,,1.7,0,
119,2014-02-11,.7,-3.3,711,5.1,1512,,,,,,,8,110,1348,4.8,110,1027,2.4,2037,-9.3,23,1730,48.3,3,1022.4,1028.2,204,1024.1,1736,1026.8,10.7,10.1,1200,2.49,15.81,,,,,,1.3,.6,1.3,-5,,,,,,,,,,,2.2,,
119,2014-02-12,2.3,-.5,123,6.9,1347,,,,,,,6.2,110,1001,3.7,90,917,2.2,1877,-6.3,38,1513,52.9,3.8,1024.3,1030.1,2359,1027,1,1028.6,10.7,7.1,1300,2.5,14.48,,,,,,5.3,4.6,2.3,-2.6,,,,,,,,,,,2.4,,
119,2014-02-13,2.2,-1.9,329,6.8,1427,,,,,,,5.1,90,2330,3.5,90,2330,1.1,984,-6,32,1726,57.3,4,1026,1032,858,1028.4,1632,1030.4,10.8,5.5,1200,2.16,12.12,,,,,,5.4,1.3,1.8,-3.6,,,,,,,,,,,2.1,,
119,2014-02-14,2.6,-1.3,2400,8,1541,,,,,,,6.3,90,1113,4.5,110,1128,2,1718,-6,35,1508,54.5,3.9,1024.2,1030.5,224,1026.4,1943,1028.5,10.8,8,1100,2.33,13.62,,,,,,4,1.6,2.3,-3.3,,,,,,,,,,,1.8,,
119,2014-02-15,2.5,-3.5,652,9.2,1406,,,,,,,6.9,250,1450,4.6,250,1458,1.5,1276,-4.2,33,1409,63.6,4.4,1023.2,1028.8,2249,1025.8,1628,1027.5,10.8,10,1200,2.43,15.45,,,,,,.3,.3,2.4,-5.2,,,,,,,,,,,2.1,,
119,2014-02-16,2.9,-2.9,448,10.1,1448,,,,,,,5.3,250,1539,3.6,250,1708,1.1,973,-3.5,34,1440,65.9,4.7,1024.3,1030,845,1027.3,1430,1028.6,10.9,6.4,1100,2.03,12.33,,,,,,5,0,2.6,-4.5,,,,,,,,,,,1.5,,
119,2014-02-17,5,-.1,10,10.8,1427,,,,,,,6.4,70,2320,4.1,70,2237,1.4,1182,-4.9,30,1428,51.4,4.3,1022.8,1029.6,13,1024.2,1651,1027.1,10.9,4.1,1200,2.18,10.72,,,,,,7.4,2.3,3.2,-1.7,,,,,,,,,,,2.2,,
119,2014-02-18,3.1,.6,2152,6.2,1623,,,,,,,6.8,70,1211,4.4,70,104,2.5,2147,-6.5,38,1644,49.8,3.8,1022.7,1028.9,839,1025.3,1607,1027,10.9,2.5,1100,1.78,10.16,,,,,,5.5,2.8,2.6,-2.5,,,,,,,,,,,1.8,,
119,2014-02-19,2.2,-1.2,507,6.8,1556,,,,,,,5.3,110,1008,3.6,140,1010,2.2,1907,-6.4,33,1539,54.4,3.8,1022.3,1028.4,835,1024.4,1555,1026.6,11,8.4,1200,2.19,13.87,,,,,,3.4,.8,2.3,-3,,,,,,,,,,,1.7,,
119,2014-02-20,.4,-2.9,536,4.9,1323,,,,,,,7.1,250,1710,4.5,250,1355,1.7,1486,-4.5,44,1304,72.3,4.4,1023.5,1029.7,2321,1026.5,130,1027.9,11,6.4,1300,2.26,12.34,,,,,,1.9,1.5,1.9,-4.6,,,,,,,,,,,1.6,,
119,2014-02-21,.8,-5.4,711,7.6,1410,,,,,,,6.3,270,1722,4.1,270,1649,1.6,1348,-7.5,22,1417,58.1,3.6,1026.3,1031.8,934,1029.1,1515,1030.6,11.1,10.2,1200,2.53,16.33,,,,,,0,0,1.4,-7.1,,,,,,,,,,,1.4,,
119,2014-02-22,1.5,-3.4,631,7.8,1357,,,,,,,6.2,270,1555,4.3,270,1647,1.4,1172,-4,39,1333,69.6,4.6,1027.3,1033.4,923,1029.9,1519,1031.6,11.1,8.5,1100,2.04,13.51,,,,,,.4,0,1.9,-5.3,,,,,,,,,,,1.6,,
119,2014-02-23,2.4,-3.1,734,9.4,1441,,,,,,,5.5,290,1549,3.9,270,1556,1.1,983,-3.3,34,1236,69.3,4.8,1026.9,1032.8,848,1029.6,1621,1031.3,11.1,7.1,1200,2.07,12.68,,,,,,0,0,2.3,-4.7,,,,,,,,,,,1.7,,
119,2014-02-24,3.8,-2.1,700,10.8,1423,,,,,,,5.7,270,1435,3.7,270,1518,1.4,1185,-1.5,42,1415,70.6,5.5,1025.5,1031.1,841,1028.2,1518,1029.8,11.2,6.6,1200,2,12.54,,,,,,0,0,3,-3.8,,,,,,,,,,,1.4,,
119,2014-02-25,4,-3.1,708,13.1,1530,,,,,,,5.9,360,1526,3.8,340,1527,1.1,986,-.7,36,1534,75,5.8,1024.6,1030.6,900,1026.7,1608,1028.9,11.2,7.7,1200,2.22,13.94,,,,,,2.5,2.5,3.5,-4.5,,,,,,,,,,,1.7,,6.83
119,2014-02-26,7.1,-1,701,16,1505,,,,,,,5.3,160,1526,3.6,160,1527,1.1,989,-1,26,1524,62.6,5.7,1020.1,1028.2,1,1021.4,1723,1024.3,11.3,6.8,1200,2.27,13.15,,,,,,2,0,4,-3.1,,,,,,,,,,,2.1,,
119,2014-02-27,6.7,1.3,728,13.8,1314,,,,,,,7.2,270,1648,5.1,270,1648,1.6,1382,1.1,32,1626,69.8,6.6,1016.6,1022.5,157,1018.8,1449,1020.8,11.3,5.4,1300,2.09,12.35,,,,,,5.3,2.4,4.7,-.9,,,,,,,,,,,1.9,,
119,2014-02-28,6.2,0,715,13.3,1557,,,,,,,4.7,340,58,3.1,270,1821,1.4,1171,.4,44,1559,67.9,6.3,1017.6,1024.4,933,1019,1731,1021.8,11.3,5.2,1200,2.33,13.33,,,,,,6.9,2.1,5.3,-1.1,,,,,,,,,,,2,,
119,2014-03-01,5.7,1.6,2352,10.4,1202,,,,,,,6.3,290,1931,4.2,270,1353,1.7,1437,.1,39,1156,68.6,6.1,1014.8,1021.1,1,1016.7,1552,1019,11.4,2,1000,1.9,10.52,,,,,,7.9,5.9,6.4,-.5,,,,,,,,,,,1.8,,
119,2014-03-02,4.7,-.6,516,11.4,1451,,,,,,,9,290,1503,5.5,270,1517,2.4,2089,-3.8,20,1306,57.6,4.7,1017.5,1025.3,2343,1018.5,113,1021.8,11.4,10.5,1200,2.92,19.26,,,,,,1.1,.1,3.8,-2.5,,,,,,,,,,,2.9,,
119,2014-03-03,4.4,-2.2,629,12.1,1458,,,,,,,5.2,270,1529,3.1,270,1535,1.3,1150,-7,20,1228,47,3.6,1022.6,1028.6,946,1025.3,1,1026.9,11.4,10.4,1200,2.6,17.44,,,,,,0,0,3.4,-4.5,,,,,,,,,,,2.7,,
119,2014-03-04,5.4,-1,205,12.2,1335,,,,,,,7.4,270,1718,4.6,250,1703,1.7,1500,-3.9,19,1443,55.5,4.7,1018.5,1026.8,1,1020.1,1657,1022.8,11.5,7.1,1000,1.89,13.69,,,,,,5.3,1.4,4,-2.9,,,,,,,,,,,2.3,,
119,2014-03-05,2.3,-.7,636,6.3,1449,,,,,,,10.7,340,1355,6.9,340,1402,3.9,3358,-11.4,15,1404,38.4,2.7,1019.6,1027.4,2224,1020.4,1,1023.9,11.5,10.9,1200,2.99,20.32,,,,,,.8,.8,3.2,-2.7,,,,,,,,,,,3.8,,
119,2014-03-06,1.3,-2.9,651,6,1346,,,,,,,10.5,270,1328,6.3,270,1147,3,2608,-11.1,23,955,39.7,2.7,1023.3,1029.6,2359,1026.2,1616,1027.6,11.6,10.5,1300,3.05,18.82,,,,,,1.4,1.4,2.1,-5.5,,,,,,,,,,,3.1,,
119,2014-03-07,0,-3.8,414,5.6,1415,,,,,,,9.2,250,1639,6,250,1647,2.8,2437,-12.8,18,1203,40.3,2.4,1026,1032.8,943,1028.8,1558,1030.4,11.6,10.6,1200,2.95,20.07,,,,,,1.6,.4,1.5,-6.3,,,,,,,,,,,2.7,,
119,2014-03-08,1.5,-3.5,618,7.5,1502,,,,,,,6.9,270,1535,4.6,250,1605,1.8,1523,-7.2,20,1759,56,3.7,1021,1029.6,144,1022.6,1756,1025.3,11.6,7.7,1400,2.17,14.54,,,,,,5.1,1.6,2.2,-5.4,,,,,,,,,,,1.1,5.6,
119,2014-03-09,1.8,-.8,2400,6.3,1413,7.5,,,,,5.6,11.6,290,1710,6.5,290,1651,2.9,2479,-7.1,23,1627,58.4,4,1017.3,1025,2400,1019.6,1346,1021.6,11.7,9.7,1200,3.05,18.86,5,657,5,657,4.2,3.5,3,2.4,-2.3,,,,,,,,,,,3.2,,
119,2014-03-10,1.5,-4.2,434,7.1,1538,,,,,,,7.2,250,1111,4.3,270,1229,2,1717,-7.8,28,1434,52.1,3.5,1022.8,1029,2246,1024.9,7,1027.1,11.7,11.2,1200,3.08,21.36,,,,,,0,0,1.9,-6.3,,,,,,,,,,,2.8,,
119,2014-03-11,4.4,-2.2,529,12.6,1452,,,,,,,8,200,1422,4.1,230,1409,1.7,1494,-4.6,24,1433,56.4,4.4,1021.9,1029.1,157,1023.7,1647,1026.2,11.8,8.6,1200,2.64,16.9,,,,,,1.4,.6,3.4,-4.5,,,,,,,,,,,2.6,,
119,2014-03-12,5.9,.8,241,8.6,1200,6.12,,,,,3,4.8,140,1702,3.1,140,1703,.9,783,3,60,10,82.5,7.7,1013.4,1024.9,1,1012.9,2358,1017.6,11.8,1.4,800,.9,3.88,,,,,,8.6,5.5,4,-1.7,,,,,,,,,,,.7,3,
119,2014-03-13,5.6,2.3,2341,8,1255,,,,,,,10.2,70,857,6.6,70,935,2.8,2428,-2.6,43,1243,56.3,5.2,1009.8,1018,2336,1010.9,356,1014,11.8,0,1200,1.61,7.61,,,,,,8.3,6,5.2,.4,,,,,,,,,,,1.7,,
119,2014-03-14,3.5,-.8,610,9.5,1318,,,,,,,9.2,290,1733,5.2,290,1733,2.2,1877,-4.5,36,1313,57.3,4.4,1015.3,1021.7,2309,1018,1,1019.6,11.9,10.6,1200,2.87,18.89,,,,,,1.6,1.6,3.5,-3.5,,,,,,,,,,,2.5,,
119,2014-03-15,6.4,-1.3,553,14.7,1447,,,,,,,10.7,250,1433,6.4,250,1504,2.4,2110,.6,30,1514,69.9,6.4,1015.2,1022,210,1016.8,1643,1019.4,11.9,8.7,1300,2.79,18.35,,,,,,.6,.6,4.7,-3.4,,,,,,,,,,,2.9,,
119,2014-03-16,10.1,3.1,622,17.3,1513,,,,,,,6.3,200,1427,4.3,200,1619,1.5,1279,5,44,1347,73.1,8.7,1016.5,1022.5,2258,1018.1,9,1020.7,12,7.3,1200,2.78,17.07,,,,,,1.6,1.6,7.9,.8,,,,,,,,,,,2.8,,
119,2014-03-17,12.7,4.2,458,21,1457,1.58,,,,,0,8.3,250,1541,5.1,200,1928,2.1,1791,8.2,46,1458,76.9,11,1013.1,1022.1,1,1012.8,2358,1017.2,12,4.4,1100,2.52,12.25,,,,,,6.6,5.6,9.7,1.3,,,,,,,,,,,2.7,0,
119,2014-03-18,9.6,6.1,2328,15,1557,4,,,,,0,10.4,250,26,5.5,230,34,2.7,2310,5.2,47,1332,76.1,9,1011.6,1018.5,2113,1012.3,39,1015.7,12.1,6.1,1300,2.61,13.65,,,,,,6.8,3,10.8,4.6,,,,,,,,,,,2.4,,
119,2014-03-19,8.9,5.7,304,11.5,1405,,,,,,,7.1,160,956,5.2,160,1000,2.2,1925,2.7,53,859,66,7.4,1012.9,1019.4,835,1015.2,2355,1017,12.1,0,1100,1.11,5.73,,,,,,8.8,4.9,8,3.3,,,,,,,,,,,1.2,0,
119,2014-03-20,6.9,2.8,2400,12.1,1323,4,,,,,.6,11.7,340,1814,7.1,290,1701,2.9,2543,1,36,1106,68.5,6.6,1010.2,1018.8,2340,1010.7,1408,1014.4,12.1,4.4,1100,2.28,13.02,,,,,,7.8,6,8,1.4,,,,,,,,,,,2.3,.6,
119,2014-03-21,5.8,1.3,600,12.1,1515,,,,,,,8.9,270,1601,5.8,270,1458,2.7,2345,-3.2,28,1311,55.9,4.9,1016.4,1022.5,2246,1018.6,141,1020.6,12.2,11.5,1100,3,21.41,,,,,,.4,.4,5.2,-.7,,,,,,,,,,,3.7,,
119,2014-03-22,8.2,.4,638,16.8,1527,,,,,,,7,290,1449,4,200,1338,1.7,1467,.2,24,1504,60.6,6.3,1019.6,1026.4,2351,1021.8,1552,1023.8,12.2,10.8,1200,2.48,17.5,,,,,,0,0,7.2,-2.1,,,,,,,,,,,3.3,,
