지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
119,2010-01-19,2.8,-4.7,333,9.2,1419,4.33,,,,,.2,5,110,1017,3.2,110,1042,1.2,1013,-1.4,44,1423,76.9,5.6,1023.3,1031.6,0,1023.3,2312,1027.6,10,4.9,1200,1.63,8,,,6.9,0,,8,4.1,-.1,-8,-1.4,-1.3,-.7,-.3,1.8,4.8,8,12.9,16.2,,1.2,4.2,
119,2010-01-20,6.1,3.3,156,8.8,1457,22.25,,,,,9,5.4,270,2323,3.2,270,2327,.8,701,5.9,94,2,98.9,9.3,1013.1,1023.4,0,1013.8,1331,1017.3,10,0,1300,.29,1.42,,,3.5,0,,10,7.9,1.8,1.9,-.2,-.5,-.4,-.3,1.6,4.6,7.8,12.8,16.2,,1,7,10.08
119,2010-01-21,-2.9,-6.7,2359,3.8,0,2.17,,,,,2,9.1,340,1005,4.5,270,949,2.8,2439,-8.3,49,1323,67.1,3.4,1019.1,1029.2,2309,1015.6,0,1023.5,10,8.8,1300,1.93,11.29,,,,,,2.6,1.8,0,-6.3,-.3,-.4,-.2,-.3,1.6,4.6,7.5,12.8,16.2,,1.2,,
119,2010-01-22,-5.7,-8.6,644,-1.7,1459,,,,,,,8.8,290,1259,4.4,250,1557,2.2,1891,-13.4,36,1216,55,2.2,1024.2,1030.9,840,1026.7,1540,1028.7,10.1,8.8,1200,1.99,11.28,,,,,,.8,.5,-2.4,-7.9,-1,-.5,-.1,-.1,1.7,4.4,7.6,12.7,16.2,,1.3,,
119,2010-01-23,-4.6,-8.9,750,-.1,1455,,,,,,,8.7,320,1409,4.6,320,1413,1.5,1317,-11.8,40,1352,58.4,2.5,1022.7,1028.7,19,1025.4,1526,1027.2,10.1,9.4,1200,1.87,11.68,,,,,,1.6,1.6,-2.8,-9.3,-2.2,-1.2,-.2,-.1,1.7,4.4,7.4,12.6,16.2,,1.6,,
119,2010-01-24,.2,-6.1,0,5,1510,,,,,,,8.7,270,1458,4.5,250,1435,1.5,1333,-3.6,53,1409,76.3,4.7,1018.5,1027.1,18,1020,2345,1022.8,10.1,5.3,1100,1.62,8.63,,,,,,6.5,6.5,-1,-6.5,-1.5,-1.2,-.4,-.1,1.7,4.5,7.5,12.6,16.2,,1.9,,
119,2010-01-25,-2.2,-7.5,2359,3.1,418,,,,,,,12.1,270,1239,6.2,270,1212,2.7,2335,-9.5,39,1422,59,3.3,1020.7,1031.7,2357,1018.2,418,1025.1,10.1,8.6,1200,2.07,11.85,,,,,,1.4,1.4,-1,-7.5,-1.1,-.6,-.2,-.1,1.8,4.4,7.5,12.4,16.1,,2,,
119,2010-01-26,-4.4,-10.3,553,2,1533,,,,,,,6.6,250,1558,3.7,250,1621,1.3,1114,-10.9,36,1123,62.6,2.8,1027,1034.3,910,1028.2,2400,1031.5,10.2,9.5,1200,2.07,12.21,,,,,,.8,.8,-3.3,-10.9,-3,-2.2,-.7,0,1.8,4.3,7.5,12.3,16.1,,2.1,,
119,2010-01-27,.6,-5.8,155,5.5,1228,7.33,,,,,3,5.8,90,1818,3.6,70,1629,1.4,1233,-3.3,37,1223,78.4,5,1014.3,1028.4,117,1011.4,2030,1018.6,10.2,3.8,1100,1.71,6.37,,,,,,7.5,3.6,-1.8,-7.7,-1.9,-1.5,-.6,-.1,2,4.2,7.4,12.2,16,,2,3,
119,2010-01-28,.4,-4.3,2355,3.9,23,,,,,,,10.1,270,1522,4.9,270,1304,2.6,2205,-4.6,37,1548,71.8,4.7,1015.7,1025.5,2348,1013.1,0,1020.1,10.2,6.8,1300,2.01,10.5,,,,,,3.3,3.3,.5,-4.5,-.5,-.6,-.2,-.1,2.3,4.3,7.5,12.1,16,,2.5,0,
119,2010-01-29,-2,-7.7,530,1.9,1528,3.17,,,,,0,9.3,290,1607,5.2,270,1610,2,1726,-7.4,38,214,66.8,3.7,1019.7,1026.1,206,1022.5,1733,1024.2,10.3,3.7,1100,1.61,7.91,,,,,,4.9,4.9,-1.2,-7.7,-1,-.6,-.1,0,2.1,4.2,7.4,11.9,15.9,,2.3,0,
119,2010-01-30,-.1,-4.8,633,5.8,1318,,,,,,,6.5,250,1652,3.1,250,1656,.9,736,-3.4,42,1500,81.3,4.8,1018.6,1024.8,913,1021.3,1334,1022.9,10.3,1.7,1100,1.41,5.62,,,,,,5.3,3,-.7,-6.5,-1,-.7,-.2,0,2,4.1,7.4,11.8,15.9,,1.6,,
119,2010-01-31,.5,-3.7,532,6,1523,.17,,,,,0,3.6,20,1608,1.8,160,1220,.6,487,-1.1,62,1214,90.3,5.7,1016.9,1022.2,32,1020.1,1441,1021.2,10.3,1.2,1000,1.11,5.08,,,,,,5,4.3,-.3,-5.2,-.8,-.6,-.1,.1,2.1,4.1,7.2,11.7,15.8,,1.8,0,
119,2010-02-01,.9,-2.3,103,5.2,1422,,,,,,,8.2,290,1525,4.3,270,1526,1.4,1178,-2.7,59,2356,78.3,5.1,1013.8,1021,16,1015,1403,1018.1,10.3,4.1,1300,1.55,8.2,,,,,,4.8,3,.5,-2.8,-.5,-.5,-.1,.1,2,4,7.2,11.6,15.7,,.8,,6.33
119,2010-02-02,-4.9,-7.5,2350,-1.8,1,,,,,,,12.6,320,1032,6.4,340,1110,3.2,2783,-18.7,21,1317,33.8,1.4,1020.3,1027.2,2400,1020.5,0,1024.8,10.4,9.7,1200,2.13,13.29,,,,,,.9,0,-2.7,-7.8,-2,-1.2,-.1,.2,1.8,4,7.1,11.5,15.7,,.5,,
119,2010-02-03,-7.4,-10.6,715,-4,1419,,,,,,,9.9,320,1424,5.1,290,1433,2.2,1935,-17.6,26,1356,45.3,1.6,1023.6,1029.3,1045,1027.1,8,1028.1,10.4,9.9,1200,2.28,13.86,,,,,,.5,.5,-4.6,-11,-4,-3,-.9,.2,1.9,4.2,7,11.5,15.5,,.8,0,
119,2010-02-04,-4.1,-10.1,721,.2,1356,3.42,,,,,0,8.5,250,1404,4.3,270,1413,1.6,1415,-9.5,40,1321,68.3,3,1021.5,1028.3,258,1024.1,1806,1026,10.4,8.7,1300,2.23,13.84,.1,445,.1,445,.1,2.9,2.9,-2.4,-11.9,-2.8,-2.4,-1.1,.1,2,4,6.9,11.4,15.6,,1,,
119,2010-02-05,-4.6,-7,743,-1.5,1438,,,,,,,8.9,250,1443,4.5,270,1503,2.1,1829,-15.7,28,1349,42.4,1.8,1022.7,1029,2353,1025,0,1027.1,10.5,9.9,1300,2.13,13.53,,,,,,0,0,-3.3,-8.8,-3,-2.2,-.8,.1,1.8,3.9,6.9,11.3,15.5,,1.8,,
119,2010-02-06,-5,-11.5,739,1.3,1411,,,,,,,6.1,250,1506,3.7,250,1542,1.3,1132,-13.6,25,1302,53.5,2.2,1026.1,1031.9,1055,1028.9,2,1030.6,10.5,9.9,1200,2.29,14.09,,,,,,0,0,-3.7,-11.4,-3.6,-2.8,-1.2,0,2.1,4.4,7,11.2,15.5,,1.7,,
119,2010-02-07,.4,-9.5,732,8.1,1352,,,,,,,5.9,250,1355,3,110,907,1,868,-11,19,1358,47.5,2.7,1022.6,1030.9,0,1023.3,2259,1027,10.6,6.4,1300,2.17,11.14,,,,,,5.6,1.4,-2.1,-11,-2.6,-2.3,-1.1,-.1,1.9,3.9,6.8,11,15.2,,1.9,0,
119,2010-02-08,4.3,2.2,550,7.6,1318,7.07,,,,,.1,4,90,1615,2.3,70,907,.8,653,-3.1,36,29,61.3,5.1,1014.4,1023.9,31,1015.5,1540,1018.7,10.6,0,1200,.73,2.14,,,,,,10,6,.7,1.2,-.2,-.5,-.3,-.1,2,3.9,6.8,10.9,15.2,,.6,2.6,
119,2010-02-09,4,2.5,39,5.1,1539,16.63,,,,,18,3.4,180,11,1.8,180,14,.7,582,3.8,95,349,99,8,1012.4,1018.9,36,1014.6,1515,1016.7,10.6,0,1400,.16,.83,,,,,,9.9,6.8,1.1,1.7,-.1,-.4,-.2,0,1.7,3.9,6.7,10.8,15.2,,.3,16,
119,2010-02-10,4,3,735,4.9,1415,10.67,,,,,6.5,6.5,90,1842,4.2,90,1846,1.3,1131,3.1,85,2329,94.6,7.7,1013.3,1019.8,2133,1014.8,240,1017.6,10.7,0,1300,.16,.95,,,,,,9.8,6.9,.9,.6,0,-.3,-.2,0,1.9,4,6.8,10.7,15.2,,.2,13.5,
119,2010-02-11,1.4,.2,820,4.1,134,14.25,,,,,10.6,8.5,70,305,4.8,90,434,2.4,2074,-.2,78,2156,89.5,6,1015.6,1023.7,2356,1017.4,440,1020,10.7,0,1200,.57,2.81,1.8,1100,1.8,1100,2,9.9,6.9,0,-.1,-.3,-.4,-.1,.1,1.9,3.9,6.7,10.5,15.1,,.2,3.1,
119,2010-02-12,.2,-1.4,548,2.7,1347,12.67,,,,,.1,6.6,110,1210,3.7,90,1137,1.7,1464,-1.7,71,1356,86.5,5.4,1020.4,1026.9,932,1023.5,0,1024.8,10.7,0,1100,1.17,5.06,.5,1010,1.7,1010,.5,10,6.5,.5,-1.5,-.1,-.3,-.1,.1,1.8,3.9,6.6,10.4,15,,.5,.5,
119,2010-02-13,-2.1,-4.4,2308,.1,1413,10.5,,,,,.6,8.6,290,1332,5.1,250,1253,2.1,1810,-5.9,52,1636,76.1,4,1022.8,1029.4,2304,1025.1,432,1027.2,10.8,6.1,1200,2.26,12.12,1.4,950,1.4,950,1.4,5,3.8,1.1,-5.3,.1,-.3,-.1,.1,1.6,3.9,6.6,10.4,15,,1.3,.2,
119,2010-02-14,-1.5,-4.8,710,1.7,1445,,,,,,,4.9,340,1539,2.9,340,1539,.9,805,-9,32,1604,58.9,3.1,1024.4,1031.1,1017,1027.5,1531,1028.9,10.8,0,1300,1.28,7.94,,,,,,7.5,4,-.4,-4.9,-.5,-.4,0,.2,1.8,4,6.7,10.4,15,,1.5,,
119,2010-02-15,-2.2,-5,2400,1.2,1406,,,,,,,8.4,320,1649,4,320,1353,2.2,1892,-10.7,28,1400,53.8,2.8,1022.3,1029.7,27,1024.7,1458,1026.7,10.8,4.2,1100,2.06,9.95,,,,,,3.8,.9,-.6,-5.4,-.5,-.4,0,.2,1.9,3.9,6.6,10.3,14.9,,1.8,,
119,2010-02-16,-3.9,-7.3,723,.5,1316,,,,,,,8,250,1645,4.8,250,1426,1.8,1550,-12.8,33,1233,50.5,2.3,1024.3,1030,950,1027.2,0,1028.8,10.9,10,1200,2.51,15.99,,,,,,1.1,0,-.5,-7.7,-.8,-.5,0,.2,2,3.8,6.5,10.2,14.8,,1.5,,
119,2010-02-17,-2.7,-7.7,638,.7,1611,1.42,,,,,.5,8.5,230,2244,4,230,2248,1.1,942,-9.7,40,1256,60.3,3,1020.9,1030.3,219,1020.6,2214,1025.3,10.9,.4,1200,1.43,7.83,1.1,2400,1.1,2400,1.1,7.8,4.4,-1.2,-7.7,-1,-.6,0,.3,2.1,3.7,6.5,10.1,14.8,,.6,1.6,
119,2010-02-18,-2.3,-5.1,2253,-.1,1426,4.33,,,,,1.1,13,290,1333,6.1,320,1340,2.8,2422,-8.9,29,1322,63.9,3.3,1018.7,1025,1107,1020,38,1023.1,10.9,9.1,1200,2.52,15.27,1.7,710,2.8,710,1.8,3.6,3,-.2,-6.6,-.5,-.4,0,.3,2.2,3.9,6.5,10,14.8,,2.5,,
119,2010-02-19,-1.2,-5.5,618,3.2,1545,,,,,,,9.2,270,1124,4.7,270,1154,1.6,1400,-7.4,36,1423,64.6,3.5,1016.5,1023.6,0,1019.9,634,1020.9,11,9.6,1200,2.51,15.6,,,,,,1,1,.4,-7,-.8,-.5,0,.3,2.2,3.8,6.4,9.9,14.7,,2.4,,
119,2010-02-20,1.6,-4.5,634,9.2,1524,,,,,,,5.4,290,1810,2.9,290,1754,.8,728,-2.3,46,1613,77,5.2,1017.5,1023,904,1020.4,1531,1021.8,11,9,1100,2.09,13.5,,,,,,.4,.4,1.2,-6,-.3,-.4,0,.1,2.2,3.8,6.3,10,14.6,,1.1,,
119,2010-02-21,3.3,-3.7,606,10.6,1542,,,,,,,7.7,200,1239,4.4,180,1230,1.1,987,-1.8,40,1154,72.9,5.4,1016,1022.4,115,1018.5,1542,1020.3,11,9.5,1200,2.29,13.9,,,,,,3,.4,1.7,-5.9,.3,-.3,0,.1,2.1,3.8,6.3,9.9,14.5,,1.6,0,
119,2010-02-22,4.6,-.5,202,11.2,1523,1.5,,,,,0,5.5,270,1620,3.1,270,1607,.9,763,2.1,53,1524,85.3,7.2,1014.3,1019.7,1137,1017.9,620,1018.6,11.1,4.7,1300,2.1,8.88,,,,,,4.8,3.5,2.6,-3.6,1,-.1,-.1,.1,2.6,4,6.4,10,14.6,,.8,,
119,2010-02-23,6.5,-2.6,625,16.5,1623,,,,,,,7.9,160,1459,4,110,955,1.4,1174,-.8,25,1440,66.5,5.8,1012.4,1019,0,1013.7,1658,1016.7,11.1,9.7,1200,2.47,15.83,,,,,,2.5,2.5,2.8,-5,1.6,.4,-.1,.1,2.5,4,6.4,10,14.6,,2.9,,3.67
119,2010-02-24,11.1,.4,541,18.1,1334,,,,,,,7.8,110,2202,4.2,110,2202,1.4,1181,3.9,37,1058,64.4,8.1,1009.7,1016.4,134,1011.4,2345,1013.9,11.2,6.6,1200,2.34,12.98,,,,,,4.4,3,3.5,-2.8,2.7,1.4,.1,.2,3.4,3.9,6.3,9.8,14.5,,1,2,
119,2010-02-25,12.4,9.5,2220,14.5,249,10.33,,,,,18.5,8.8,250,1156,4.2,250,1202,1.3,1104,11.4,62,0,94.6,13.5,1004.3,1011.4,0,1006.3,1452,1008.4,11.2,0,1500,.21,.72,,,,,,9.9,7.3,6,6,4.5,2.9,.6,.1,3.8,4.1,6.3,9.7,14.5,,.3,17,1.17
119,2010-02-26,12.2,8.5,2251,19.1,1548,1,,,,,.5,5,340,552,3.2,90,1222,1.3,1141,7.9,34,1705,79,10.8,1008.1,1015.6,2241,1009.7,138,1012.2,11.3,5.8,1400,2.22,11.06,,,,,,5.4,3.6,8.9,4.7,7.5,6,4.3,1.3,5.4,4.7,6.4,9.7,14.5,,2.5,,4.67
119,2010-02-27,8,5.1,2342,11.8,1311,2.02,,,,,.2,9.7,140,926,6.1,140,933,2.6,2225,4.4,55,1323,79.9,8.4,1011.8,1017.7,2400,1014.5,1335,1016,11.3,5.5,1200,2.07,10.18,,,,,,7.6,4.4,7.4,1.3,6.7,6.3,5.4,3.2,5.8,4.8,6.4,9.7,14.5,,1.8,.2,
119,2010-02-28,7.3,4.2,44,11.6,1337,,,,,,,6.6,230,1222,3.6,340,1754,1.5,1272,3.8,60,1417,79.5,8,1015.3,1021.6,931,1017.5,14,1019.5,11.3,2.4,1200,2.08,8.54,,,,,,8.8,6.8,7.1,.1,6.4,6.1,5.6,4,6.5,5.4,6.4,9.6,14.4,,.5,11,
119,2010-03-01,3.9,2.4,2357,7.3,8,11.67,,,,,16.5,13.9,70,854,7,90,903,3.6,3087,1.7,73,21,85.6,7,1010.4,1018.6,0,1012.4,1401,1014.7,11.4,0,1300,.46,2.45,,,,,,9.4,6.5,4.3,1.5,4.4,4.9,5.2,4.7,6.7,5.7,6.5,9.6,14.4,,.6,5.5,
119,2010-03-02,3,.9,2127,5.3,1439,1,,,,,.1,7.8,270,1534,4.2,270,1449,2,1695,.5,73,150,83.6,6.4,1013.5,1021.6,2354,1015,136,1017.8,11.4,0,1400,.57,3.42,,,,,,7.1,6.1,3.5,-1.5,3.4,3.8,4.3,4.3,6.7,6.2,6.8,9.6,14.4,,.9,.1,
119,2010-03-03,5.3,-2,555,11.6,1447,,,,,,,8.7,140,2238,5.3,110,2239,2.2,1872,-2,32,1548,61.5,5.3,1018.6,1025.3,933,1020.9,2258,1022.9,11.4,8.5,1300,2.55,16.39,,,,,,4.6,1.6,4.8,-4.1,4.3,4.2,4.2,4,7,6.2,7.1,9.4,14.2,,2.8,,
119,2010-03-04,5.9,5.2,1335,7.4,1108,7.5,,,,,1,8.2,90,550,5.1,90,325,2.8,2392,2.3,57,0,78.9,7.3,1011.3,1022.5,125,1012.5,1625,1015.5,11.5,0,1400,.57,3.23,,,,,,9.5,6.6,5.2,3.4,4.7,4.8,5.1,4.8,6.3,6.4,7.2,9.4,14.2,,.4,2,
119,2010-03-05,6.6,4.6,616,9.7,1333,5.33,,,,,1,5.9,270,1707,3.7,270,1631,1.5,1325,3.8,61,1949,83.4,8.1,1014.3,1020.8,2131,1014.7,0,1018.5,11.5,.9,1200,1.65,7.08,,,,,,9.5,5.6,6.8,4.6,6.2,6.1,5.9,5.2,6.3,6.2,7.3,9.4,14.2,,2,,
119,2010-03-06,6.5,3,725,11.4,1442,.17,,,,,0,7.7,140,2007,4.7,140,2036,1.9,1648,.7,53,1443,67,6.5,1018.1,1025.9,2342,1020.3,0,1022.3,11.6,3.5,1100,1.99,10.92,,,,,,7.9,3.8,7.4,1.3,6.5,6.4,6.3,5.7,6.6,6.5,7.5,9.4,14.2,,2.5,0,
119,2010-03-07,5.7,3.2,702,9,1222,,,,,,,8.6,110,2137,5.1,90,2130,2.9,2521,-2.4,47,1540,56.3,5.1,1022.7,1030.6,2356,1024.8,343,1027,11.6,2.8,1100,2.31,9.67,,,,,,8.3,7.9,5.3,1.9,5.3,5.9,6.3,6,6.6,6.4,7.4,9.3,14,,2.8,,
119,2010-03-08,4.6,1.1,619,9,1239,,,,,,,11.7,140,1057,6.5,110,1028,3.5,3004,-3.6,39,1337,55.4,4.7,1026.6,1033.7,834,1029,1711,1031,11.6,5.5,1100,2.73,13.03,,,,,,6.3,4.1,4.5,-1,4.5,5.1,5.7,5.6,6.8,6.7,7.5,9.3,14,,2,,
119,2010-03-09,1.9,-2.8,2331,6,1150,11.33,,,,,10.3,10.2,250,2150,5.7,270,2154,2.3,2000,-1.5,55,1137,80.1,5.5,1018.7,1030.5,6,1017.8,2315,1023,11.7,.3,1100,1.43,6.81,6,2400,6,2400,6,9.6,6.6,3.4,-2.8,3.3,4.2,5.1,5.4,6.8,6.8,7.5,9.3,14,,.2,13.2,
