지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2010-01-11,1.5,.1,2351,3.9,1202,.55,,,,,0,11.1,20,2348,5.7,20,2355,2.7,2292,-4.1,57,1203,66.4,4.5,1014.5,1026.3,0,1022.3,1456,1023.9,10,0,1200,.89,3.72,,,,,,9.9,3.6,1.8,-2.2,,,,,,,,,,,,,
156,2010-01-12,-2,-4.5,2355,.2,0,6.32,,,,,2.3,11.4,290,409,6.5,20,2357,2.6,2236,-9,39,1339,60.3,3.1,1011.7,1024.1,104,1018.5,2248,1021.2,10,6.6,1200,2.09,10.97,5,2400,5,2400,5,4.6,4.3,2.2,-5.7,,,,,,,,,,,,,
156,2010-01-13,-6,-8.5,738,-2.9,1535,13.62,,,,,1.8,8,20,220,5.5,20,1,2.4,2041,-9.2,64,1307,77.9,3.1,1015.1,1029.3,2330,1018.6,24,1024.7,10,4.4,1100,.47,2.78,3,2120,6.3,745,4.6,5.6,5.6,.5,-12.2,,,,,,,,,,,,,
156,2010-01-14,-3,-8.1,102,2.2,1522,3.8,,,,,.2,4.4,90,19,3.4,50,24,1.5,1297,-7.3,52,1446,72.4,3.6,1019.4,1031.4,1029,1027.6,1817,1029,10,8.4,1200,2.41,10.25,.5,455,6.4,455,.5,4.3,4.3,.5,-12.4,,,,,,,,,,,,,
156,2010-01-15,.4,-3.2,741,5.7,1303,1.67,,,,,0,6,20,1650,3.7,360,1707,1.5,1280,-4.1,51,1532,72.8,4.5,1021,1033.9,2226,1027.2,425,1030.5,10,5.4,1200,1.93,9.2,,,2.4,0,,2.9,2,1.7,-7.2,,,,,,,,,,,,,
156,2010-01-16,-1.7,-5.3,546,3.8,1536,,,,,,,5.7,50,234,4,20,322,1.9,1639,-9.5,29,1617,57.5,3,1024.3,1035.8,1026,1031.9,1513,1033.9,10.1,9.4,1200,2.13,12.86,,,,,,0,0,.7,-9.4,,,,,,,,,,,,,
156,2010-01-17,-.7,-6.6,739,6.3,1547,,,,,,,5.9,50,1402,3.7,360,1542,1.4,1197,-7.6,33,1303,62.5,3.5,1024,1036.4,954,1031.5,1855,1033.6,10.1,9.2,1200,2.02,12.37,,,,,,0,0,.8,-9.6,,,,,,,,,,,,,
156,2010-01-18,2,-3.9,704,10.2,1621,,,,,,,4.1,360,1652,2.3,250,1248,.8,702,-5.3,25,1436,62.1,4.1,1022,1033.4,1036,1029.2,1520,1031.5,10.1,8.8,1200,1.97,11.61,,,,,,.1,0,2,-8.1,,,,,,,,,,,,,
156,2010-01-19,7.3,-1.6,602,15.6,1450,,,,,,,8.1,70,847,3.1,160,1737,1,872,1.1,40,1258,67.3,6.9,1019,1032.1,941,1024.3,2319,1028.3,10.1,6.2,1400,1.46,9.42,,,,,,5.6,1.9,5,-6.6,,,,,,,,,,,,,
156,2010-01-20,11.8,8.7,426,13.8,1250,16.12,,,,,10,7,250,1235,4.7,230,1255,2,1751,11,76,104,95.9,13.3,1009.4,1024.7,146,1015.3,1444,1018.4,10.2,0,1100,.16,.76,,,,,,10,6.5,8.8,6.5,,,,,,,,,,,,,2.27
156,2010-01-21,1.5,-1.3,1858,10,0,.48,,,,,.1,9.8,340,1153,5.2,250,108,3.2,2735,-4.6,36,1243,65.1,4.6,1014.8,1028.9,2356,1015.2,30,1024.2,10.2,8.1,1200,2.19,12.46,,,,,,3.8,3.1,5.1,-2.8,,,,,,,,,,,,,
156,2010-01-22,-1,-2.3,624,1.9,1512,2.72,,,,,0,10.8,20,1421,5.9,20,1106,2.9,2547,-7.8,38,1420,60.9,3.4,1019.3,1031.6,1046,1027.3,1524,1028.8,10.2,5.3,1200,2.08,10.81,,,,,,4.3,4.3,2.6,-4.6,,,,,,,,,,,,,
156,2010-01-23,-1.5,-3.7,709,1.4,1506,10.5,,,,,1.8,6.4,320,1756,3.5,20,19,1.1,919,-4.3,65,28,81.4,4.5,1018.3,1029.3,42,1026.4,1512,1027.9,10.2,1.3,1300,.64,3.91,5.1,950,5.1,950,5.4,5.8,5.8,0,-6.4,,,,,,,,,,,,,
156,2010-01-24,.8,-3.9,719,6.1,1617,,,,,,,6.4,230,1247,4.2,250,1249,1.2,1044,-3.7,52,1618,73,4.7,1015.7,1028.4,0,1022.5,1746,1025.1,10.3,7.3,1100,2.17,11.87,,,,,,2.6,1.9,1.8,-7.3,,,,,,,,,,,,,
156,2010-01-25,.3,-3.2,2322,5,1010,,,,,,,12.5,320,1104,6.2,360,1205,2.1,1830,-5.8,34,1539,65.5,4.1,1017,1031.8,2146,1021.1,421,1026.4,10.3,7.8,1300,2.28,12.04,,,,,,2.8,2,2.7,-7.2,,,,,,,,,,,,,
156,2010-01-26,-.7,-5.7,730,5.8,1533,,,,,,,7.1,50,1002,5.1,50,1004,2.2,1925,-8.9,35,1439,55.4,3.2,1022.1,1034.6,836,1028.8,2356,1031.7,10.3,9.6,1200,2.31,14.27,,,,,,.5,.1,2.1,-9.8,,,,,,,,,,,,,
156,2010-01-27,3.3,-3.4,721,7.1,1158,10.23,,,,,11.5,7.1,270,2317,4,250,2321,1.2,1039,-.1,45,1054,79.5,6.5,1010.2,1028.9,29,1013.1,1831,1019.5,10.3,2.8,1000,1.43,3.64,,,,,,6.8,4,1,-7.7,,,,,,,,,,,,,
156,2010-01-28,4.3,.2,2337,7.4,1242,,,,,,,8.3,20,902,5.1,20,850,2.1,1813,-2.3,40,2211,62.8,5.3,1011.8,1026.5,2324,1015.2,0,1021.1,10.4,7.1,1200,2.2,11.94,,,,,,3.8,3.5,5.2,-3.6,,,,,,,,,,,,,
156,2010-01-29,1.9,-1.5,701,7.4,1411,,,,,,,8.8,250,1357,5.2,250,1400,1.4,1228,-5.2,26,1540,60.6,4.2,1016.3,1027.2,952,1024.5,1724,1025.7,10.4,6,1400,1.91,11.07,,,,,,1.9,1.9,3.4,-6.3,,,,,,,,,,,,,
156,2010-01-30,3.1,-2.4,359,7.3,1450,4.88,,,,,.2,5,50,2324,3.3,50,2330,1,896,-2.2,53,1452,69,5.3,1014.4,1026.2,847,1021.1,2358,1023.7,10.4,3.2,1100,1.48,7.14,,,,,,6.6,3.4,2.5,-6.4,,,,,,,,,,,,,
156,2010-01-31,6.3,3.8,2400,12.3,1508,2.5,,,,,.1,6.4,50,2231,4.5,50,2235,1.6,1386,-.8,33,1517,62.6,5.8,1011.3,1021.7,908,1019.2,1345,1020.6,10.4,4.8,1300,1.79,8.96,,,,,,6,2.8,6.2,-.5,,,,,,,,,,,,,
156,2010-02-01,3.6,.5,2310,7.9,1441,,,,,,,8.8,290,1625,4.5,290,1633,1.9,1623,-1.6,34,1604,69,5.5,1008.5,1021.4,2342,1015.5,1207,1017.8,10.5,3.6,1400,1.68,7.14,,,,,,5.1,1.6,4.7,-4.6,,,,,,,,,,,,,
156,2010-02-02,-.6,-3.9,2355,2.8,1459,,,,,,,11.2,360,1852,7.4,20,1855,3.3,2850,-13.5,22,1535,38.5,2.2,1015,1027.1,2356,1021.4,0,1024.5,10.5,7.2,1100,2.35,13.28,,,,,,3.8,0,2.2,-6.4,,,,,,,,,,,,,
156,2010-02-03,-3.3,-5.4,636,.4,1411,,,,,,,9.7,20,1627,6.3,20,1633,3.1,2705,-14,23,1640,44.6,2.1,1018.5,1029.5,2239,1026.4,1556,1028.1,10.5,9.5,1200,2.38,14.8,,,,,,.8,0,.7,-8.9,,,,,,,,,,,,,
156,2010-02-04,-1.4,-5.8,701,4.1,1527,3.5,,,,,0,7.8,290,1527,4.3,290,1529,1.5,1293,-10,27,1528,53.3,2.9,1017.7,1029.5,220,1025,1648,1027.3,10.6,7.8,1200,2.17,13.46,,,,,,2.6,1.6,1.7,-7.8,,,,,,,,,,,,,
156,2010-02-05,-.7,-4.3,435,4.4,1504,,,,,,,8.2,340,1511,4.5,20,1517,1.5,1311,-9.8,26,1713,53.1,3,1017.7,1029,2315,1025.6,1502,1027.2,10.6,8.1,1300,2.06,12.38,,,,,,.6,.6,1.8,-8,,,,,,,,,,,,,
156,2010-02-06,-.2,-5.3,753,6.8,1500,,,,,,,7.7,20,1453,5.4,20,1447,2.5,2121,-15,11,1451,35.5,2,1020.4,1031.6,1038,1028.3,1500,1029.9,10.6,10,1200,2.5,16.06,,,,,,0,0,1.6,-9.2,,,,,,,,,,,,,
156,2010-02-07,3.9,-4.3,611,11.4,1435,.85,,,,,.1,6.5,160,1306,3.8,160,1320,1.3,1113,-5,34,1033,53.6,4.5,1017.6,1030.5,0,1023.9,1656,1026.9,10.7,2.9,1400,1.5,8.93,,,,,,6.4,3.3,3.1,-9.2,,,,,,,,,,,,,
156,2010-02-08,7.6,5,552,10,1837,12.83,,,,,7.5,4.9,230,1842,3.5,230,1843,1.2,1073,6.9,70,5,96,10.1,1010.1,1024.4,1,1015.7,1501,1019.2,10.7,0,1100,.46,2.28,,,,,,9.9,6.6,6.5,4.1,,,,,,,,,,,,,
156,2010-02-09,9.6,7.2,554,11.2,1623,12.05,,,,,5,7.3,250,2252,2.9,20,1058,.9,787,8.9,87,1237,96,11.4,1006.4,1019.5,1,1012.4,1854,1015.5,10.7,0,900,.52,2.18,,,,,,9.9,7.3,7.8,4.8,,,,,,,,,,,,,
156,2010-02-10,8.1,6.6,1549,10.4,1,16.58,,,,,9,9.7,250,1106,6.1,250,1113,1.5,1268,7.6,93,1836,97,10.5,1006.3,1017.9,2136,1012.9,234,1015.4,10.8,0,1300,.24,.99,,,,,,10,6.1,8,6.1,,,,,,,,,,,,,2.22
156,2010-02-11,5,2.8,2323,7.4,336,23.47,,,,,25.5,10.2,20,1241,6,20,924,3.2,2794,4.3,92,1442,96,8.4,1007.2,1021.2,2335,1012.4,450,1016.4,10.8,0,1100,.5,2.45,,,,,,10,7,6.4,2.6,,,,,,,,,,,,,
156,2010-02-12,1.9,.8,2349,3.1,1239,16.97,,,,,4.5,7.2,290,2215,3,290,1658,1.5,1269,.2,71,2209,89,6.2,1015.5,1027.7,2327,1021.2,0,1024.9,10.8,0,1400,.43,2.35,,,,,,9.9,6.8,4.2,.3,,,,,,,,,,,,,
156,2010-02-13,.1,-1.7,2337,2.5,1436,1.58,,,,,0,11.9,20,2042,4.5,50,2400,2.2,1873,-5.6,48,1511,65.6,4,1018.5,1030,2130,1026.7,528,1028,10.9,2.1,1300,1.5,9,,,,,,7.8,6.1,3.5,-2.8,,,,,,,,,,,,,
156,2010-02-14,.3,-3.3,441,3.8,1356,1.45,,,,,0,8.3,50,1006,5.9,50,1009,2.5,2137,-6.4,36,1336,62.4,3.9,1018.3,1030.5,913,1026.2,1537,1027.8,10.9,0,1100,1.32,6.05,,,,,,8.9,3.3,1.9,-6.1,,,,,,,,,,,,,
156,2010-02-15,1.1,-1.9,2351,6.3,1403,,,,,,,11.2,20,1208,6.7,20,1212,3.3,2830,-8.6,27,1202,50.1,3.2,1016.3,1027.5,57,1023.7,1442,1025.7,10.9,6.6,1200,2.07,13.04,,,,,,3,.6,3.8,-4.3,,,,,,,,,,,,,
156,2010-02-16,-1,-3.8,656,3.9,1459,,,,,,,9,20,12,4.4,360,15,2.6,2249,-11.9,26,1552,44.8,2.5,1019.3,1030.4,940,1026.8,43,1028.8,11,7.5,1300,2.58,15.12,,,,,,5.6,0,3.6,-5.8,,,,,,,,,,,,,
156,2010-02-17,.3,-4.1,630,6.9,1534,1,,,,,1.5,7.6,200,2302,4.8,230,2303,2.5,2169,-11,17,1443,47,2.8,1016.6,1030.2,12,1022.5,1744,1026,11,6.2,1300,2.35,13.51,2.7,2345,2.7,2345,2.7,7.6,2.4,3.4,-6.1,,,,,,,,,,,,,
156,2010-02-18,-.1,-2.4,2400,2.8,1503,2.53,,,,,.9,10.7,20,1314,6,20,1217,2.7,2299,-8.5,28,1326,54.1,3.3,1015.5,1026.4,1118,1023.4,4,1024.9,11,7.7,1200,2.71,15.92,1.3,47,4,47,1.3,3.8,3.8,4.7,-6.6,,,,,,,,,,,,,
156,2010-02-19,1,-3.9,628,7,1338,1.65,,,,,.3,8.9,340,1412,5.1,360,1545,1.5,1334,-8.5,25,1448,53.1,3.3,1013.6,1025.4,134,1021.5,1545,1023.1,11.1,8.6,1300,2.56,16.12,.9,847,.9,847,.9,1.8,1.8,3.4,-7.4,,,,,,,,,,,,,
156,2010-02-20,4.1,-2.7,645,11.8,1501,,,,,,,6.4,230,1818,3.7,230,1502,1.2,1035,-6.3,16,1327,51.1,3.9,1013.9,1024.5,847,1020.9,1655,1023.2,11.1,10.1,1200,2.62,16.87,,,,,,0,0,4.8,-7,,,,,,,,,,,,,
156,2010-02-21,6.1,-1,716,14.6,1401,,,,,,,7.7,250,1701,5.3,230,1717,1.7,1470,-1.4,31,1555,61.1,5.6,1012,1023.3,0,1018.7,1647,1021.2,11.1,7.7,1100,2.37,14.72,,,,,,1.1,1.1,5.6,-5.9,,,,,,,,,,,,,
156,2010-02-22,6.4,1.2,558,11.7,1645,,,,,,,4.9,50,1606,2.7,20,1604,.9,762,2.4,60,1218,76.1,7.3,1010.4,1021.1,958,1018.1,1755,1019.6,11.2,1.4,900,1.08,7.1,,,,,,3.4,1.3,4.6,-3.7,,,,,,,,,,,,,
156,2010-02-23,9.6,.6,749,19.8,1525,,,,,,,7.4,270,1630,4.2,250,1516,1.6,1343,2.3,31,1710,65.4,7.2,1008.3,1019.6,825,1014.5,1535,1017.4,11.2,9.7,1200,2.45,15.82,,,,,,0,0,8.4,-3.5,,,,,,,,,,,,,
156,2010-02-24,14.5,5.9,456,20.6,1305,,,,,,,13.6,160,2326,8,160,2349,3.2,2805,8.8,49,1126,69.5,11.7,1005.9,1017.4,53,1012.4,2400,1014.7,11.2,5.1,1100,2.21,12.51,,,,,,5.8,3.1,10.6,-.2,,,,,,,,,,,,,
156,2010-02-25,15.9,14.5,2356,18.6,212,17.55,,,,,68.5,13.4,160,25,7.9,160,34,2.8,2405,14.6,70,218,92.6,16.6,1000.6,1012.7,24,1007.6,1744,1009.3,11.3,0,1100,.21,.94,,,,,,10,6.6,13.8,13.6,,,,,,,,,,,,,
156,2010-02-26,12.8,11.1,2340,15,1544,9.15,,,,,8.5,4.6,200,2143,3.3,230,2144,1.4,1185,12.2,92,1712,96.9,14.3,1002.4,1015.2,2354,1008.5,331,1011.3,11.3,0,1500,.71,2.52,,,,,,10,4.8,12.8,10.6,,,,,,,,,,,,,2.35
156,2010-02-27,9.1,7.9,1855,11.1,0,4.13,,,,,4.5,6.4,160,1208,4.1,180,1140,1.6,1392,7.2,72,1432,88.6,10.3,1007,1018.2,2210,1013.8,419,1016,11.4,0,1400,.39,1.86,,,,,,9.9,6.4,10.2,7.5,,,,,,,,,,,,,
156,2010-02-28,10.1,7.4,707,14.5,1611,,,,,,,7.2,250,407,3.2,230,1414,1.4,1190,6.1,56,1615,77.8,9.4,1010.4,1022.4,1120,1017.1,1738,1019.4,11.4,4.7,1300,2.16,12.73,,,,,,7.1,5.5,12.3,6.3,,,,,,,,,,,,,
156,2010-03-01,10.3,7.9,2019,12.1,830,17.33,,,,,7.5,9.1,110,614,5.6,160,633,1.8,1551,8.6,78,40,90,11.2,1002.2,1018.7,32,1007.4,1356,1011.2,11.4,0,1300,.2,1.2,,,,,,10,6.4,10.2,7.6,,,,,,,,,,,,,
156,2010-03-02,6.3,3.6,2321,8.1,1108,6.17,,,,,.2,6.1,290,1754,3.9,230,210,2,1736,3.8,75,1923,85,8.1,1008.9,1022.2,2331,1014.2,12,1018,11.5,0,1100,.35,1.96,,,,,,9.3,6.8,7.9,1.5,,,,,,,,,,,,,
156,2010-03-03,7.7,2.3,350,14,1510,.67,,,,,0,8.5,50,733,6.4,50,724,2.8,2418,-1.3,28,1511,55.5,5.6,1012.4,1023.1,958,1020,2321,1021.6,11.5,4.1,1100,2.37,13.03,,,,,,9.1,5.3,8.4,.6,,,,,,,,,,,,,
156,2010-03-04,7.7,5.3,645,8.9,2107,17.65,,,,,4.5,10.5,70,125,7.4,50,501,3,2557,5.6,51,125,87,9.2,1004.8,1020.1,0,1010.2,1546,1013.9,11.5,0,1100,.44,2.72,,,,,,10,6.3,8.4,4.8,,,,,,,,,,,,,
156,2010-03-05,7.8,6.5,706,9.2,1310,11.6,,,,,6.5,8.5,20,2148,5.8,20,1608,2.3,2008,6.4,84,1745,91.1,9.6,1008.6,1018.8,1056,1015.1,109,1017.7,11.6,0,1000,.53,2.87,,,,,,9.9,6.4,9,6.2,,,,,,,,,,,,,.83
156,2010-03-06,6.4,5.3,722,7.6,1211,17.37,,,,,8.5,6.8,20,110,4.6,20,111,2.1,1794,4.7,83,1021,88.9,8.5,1011.9,1024.4,2353,1018.4,206,1021.1,11.6,0,1100,.53,2.59,,,,,,10,6,7.9,4.9,,,,,,,,,,,,,
156,2010-03-07,6.1,4.3,442,10,1614,5.6,,,,,.5,8.5,50,2013,6.3,50,2258,3.7,3157,1.3,53,1617,72.3,6.8,1016.4,1029.7,2400,1022.8,443,1025.7,11.6,.4,1500,.94,6.38,,,,,,8.8,6.8,8,3.4,,,,,,,,,,,,,
156,2010-03-08,6.3,1.1,654,12,1416,,,,,,,7.9,360,1507,5.9,50,1529,3.6,3133,-2,35,1419,56.4,5.3,1019.7,1031.8,834,1026.8,1905,1029,11.7,6.4,1100,2.73,15.71,,,,,,5.5,4.5,8.3,-2.4,,,,,,,,,,,,,
156,2010-03-09,3.1,-1.3,2354,6.3,1424,11.4,,,,,1.9,8.5,290,2122,5.2,50,145,2.3,1985,-.7,58,0,76.3,5.8,1013.9,1028.7,30,1019.4,1804,1023.3,11.7,0,1200,1.18,7.12,2.8,2400,2.8,2400,2.8,10,6.3,7,-3.2,,,,,,,,,,,,,
156,2010-03-10,-.4,-3.5,620,2.4,1518,11.28,,,,,1.9,7.8,290,1143,4.2,250,506,1.9,1648,-3.6,60,1140,79,4.7,1013.5,1026.4,2344,1019.7,558,1022.9,11.7,1.8,1300,1.9,6.71,4.7,851,6.9,851,4.7,8.1,7.9,4.6,-5.2,,,,,,,,,,,,,
156,2010-03-11,5.1,-.5,646,10.5,1424,,,,,,,16.3,200,1921,6.1,200,1816,2.8,2437,-3.5,38,1559,54.4,4.8,1016.1,1027.4,841,1023.3,1731,1025.4,11.8,8.8,1200,2.9,18.77,,,,,,3.5,3.5,7,-3.7,,,,,,,,,,,,,
156,2010-03-12,10.7,6.1,1,17.6,1453,,,,,,,18.2,230,1236,12.2,230,1230,4.5,3895,4.2,50,1552,64.6,8.3,1010.7,1023.9,21,1016.1,1452,1019.7,11.8,3.9,1200,2.65,13.51,,,,,,6.5,3.4,10.4,4.7,,,,,,,,,,,,,
156,2010-03-13,9.5,3.6,410,16.6,1532,,,,,,,9.6,20,941,6.9,50,715,3.3,2832,-6.6,15,1316,33.3,3.8,1016.6,1028,957,1022.7,0,1025.7,11.9,7.2,1200,2.75,17.29,,,,,,1.3,0,9.8,.6,,,,,,,,,,,,,
156,2010-03-14,12.1,6.9,410,16,1346,1.48,,,,,1,10,160,2248,6.2,160,2316,2.4,2035,4.6,39,0,61,8.9,1013.5,1026.9,0,1017.6,2338,1022.5,11.9,.1,1200,1.4,6.79,,,,,,8.4,4.8,10.1,2.1,,,,,,,,,,,,,
156,2010-03-15,10.6,4.4,2359,15.4,318,13.17,,,,,15,13.8,180,433,6.9,180,433,3.4,2958,6.9,55,1816,79,10.7,1004.1,1021.3,2357,1007.9,737,1013,11.9,1.6,1600,1.27,3.51,,,,,,6.4,4.5,10.6,2.4,,,,,,,,,,,,,
156,2010-03-16,4.1,1.2,2334,8,1250,,,,,,,10.2,250,1307,5.1,360,611,2.7,2330,-5.6,34,1256,50,4.1,1015,1028.5,2327,1020.5,422,1024.3,12,9.6,1100,2.9,20.07,,,,,,.9,.9,6.4,-3,,,,,,,,,,,,,
156,2010-03-17,5.5,-.5,604,10.4,1620,1.5,,,,,1,8.2,200,2055,4.9,160,2212,1.9,1636,-4.2,24,1348,53.1,4.6,1015.7,1029.3,218,1020.5,2358,1025,12,4.4,1100,2.25,14.17,,,,,,5.8,2.5,6.8,-3.8,,,,,,,,,,,,,
156,2010-03-18,3.2,-.8,2344,6.4,1414,4.58,,,,,3,8.9,360,1100,5.5,360,1127,2.3,1951,-4.1,29,1539,62.5,4.8,1011.6,1023.1,1055,1017.8,413,1020.9,12,8.1,1100,3.06,19.02,,,,,,3.3,2.8,8.2,-4.4,,,,,,,,,,,,,
156,2010-03-19,8.2,-2.4,640,17,1440,,,,,,,11.3,200,1600,7.7,200,1516,2.7,2364,-1.1,21,1148,55.8,6.3,1004.7,1022.2,5,1007.2,2358,1013.8,12.1,10.2,1200,2.71,19.32,,,,,,2.1,2.1,8.3,-5.3,,,,,,,,,,,,,
156,2010-03-20,13.3,5.9,2352,20.7,1045,.2,,,,,0,17.1,230,1132,9.8,230,1144,3.4,2976,7.8,51,1122,70.5,11,995.7,1011.7,2351,999.7,1109,1004.5,12.1,3.5,1100,1.94,7.76,,,,,,6.6,3.9,11.7,5.5,,,,,,,,,,,,,
156,2010-03-21,5.1,2.5,551,9.4,1320,,,,,,,13.7,20,1010,6.7,20,1016,2.9,2507,-6.2,25,1300,45.8,3.9,1009.1,1021.2,2218,1011.7,0,1018.3,12.2,8.9,1200,3.11,20.43,,,,,,2,1.1,7.6,-.4,,,,,,,,,,,,,
156,2010-03-22,6.6,1.1,446,10,1344,2.48,,,,,0,6,360,925,4.3,50,850,2.1,1789,-3.4,21,1546,51,4.9,1009.2,1022.6,159,1016.1,1452,1018.4,12.2,.7,1000,1.42,6.62,,,,,,8.8,3.4,6.9,-1.8,,,,,,,,,,,,,
156,2010-03-23,8.7,5.8,309,12,1554,5.77,,,,,2,7,50,302,5.2,50,944,2.2,1943,3.3,47,1601,70.4,7.7,1008,1019.3,2321,1015,1533,1017.1,12.2,0,1200,.91,5.3,,,,,,10,3.6,8.7,4.9,,,,,,,,,,,,,
