지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
133,2010-01-20,6.9,3.7,326,10.2,1620,18.58,,,,,21.5,4.2,160,1506,2.8,200,1657,.8,675,6.1,67,0,95,9.5,1009.1,1023.8,220,1012.9,1506,1016.8,10.1,0,1200,.25,1.28,,,,,,10,7.5,2.5,2.8,1.4,.1,.3,1,1.5,4.5,7,14,16.8,,.1,20,9.5
133,2010-01-21,-.5,-5.3,2333,8,0,4.83,,,,,6.5,8.9,290,1343,5.8,320,1502,3.1,2697,-7.4,30,1455,62.8,3.9,1014.6,1028.4,2346,1013.4,1,1022.5,10.1,8.3,1200,2.08,12.35,,,,,,2.6,2.3,1.8,-6.7,1.6,1.3,1.4,1.7,1.4,4.6,7,13.9,16.7,,1.1,,
133,2010-01-22,-4.3,-6.9,306,.5,1535,,,,,,,10,320,1410,5.8,320,1447,2.6,2206,-12.3,28,1401,55.6,2.4,1019.7,1030.8,941,1025.5,1600,1027.8,10.1,7.6,1200,2.06,11.83,,,,,,2.3,2.3,-1.5,-8,-.3,.4,1.1,1.8,1.4,4.5,7,13.8,16.7,,.7,0,
133,2010-01-23,-3.6,-7.4,733,1,1543,.75,,,,,0,6.7,320,1524,4.2,290,1527,1.5,1314,-9.5,40,1548,64.5,3,1018.4,1028.2,39,1024.8,1512,1026.5,10.2,5.9,1100,1.88,10.13,,,,,,2.8,2.8,-1,-8.5,-.6,.1,.9,1.5,1.5,4.5,7.1,13.6,16.6,,.9,,
133,2010-01-24,.5,-5.1,823,4,1235,,,,,,,6.4,160,1147,4.2,180,1147,1.5,1264,-5.4,51,1237,65.5,4.1,1015.1,1027,8,1020.3,2341,1023,10.2,5,1100,2.01,9.57,,,,,,6.1,6.1,-.4,-6.6,-.3,.1,.8,1.4,1.5,4.5,6.8,13.5,16.5,,1.1,,
133,2010-01-25,.3,-5.5,2356,3.5,315,,,,,,,11.7,320,1039,7,320,1047,3,2604,-10.6,14,1440,47.5,3.1,1016.3,1030.7,2346,1018.2,500,1024.3,10.2,8,1300,2.17,12.36,,,,,,2.4,2.4,.8,-7.8,.3,.2,.8,1.4,1.6,4.4,6.8,13.4,16.5,,1.4,,
133,2010-01-26,-3,-8.9,734,2.9,1511,,,,,,,6.5,340,1329,3.6,320,102,1.4,1187,-11.8,26,1049,53.3,2.5,1022.8,1034,942,1027.6,2400,1030.9,10.2,9.2,1200,2.27,13.55,,,,,,0,0,-.6,-10.3,-.3,.1,.8,1.4,1.7,4.5,6.8,13.4,16.4,,.6,,
133,2010-01-27,-.1,-6.6,736,4.6,2343,9,,,,,9,4.3,200,2012,2.4,180,2200,.9,779,-3.6,34,1300,79.1,5,1010.6,1027.8,33,1011.4,2204,1018.5,10.3,3.6,1100,1.73,6.29,,,,,,6.6,3.9,-.8,-7.9,-.4,0,.7,1.4,1.8,4.5,6.8,13.3,16.4,,.4,9,1.92
133,2010-01-28,2.8,-1.5,2354,6.2,1529,,,,,,,8,320,1454,5.3,320,1336,2.4,2079,-4.9,29,2008,59,4.5,1011.4,1025,2346,1012.7,0,1019.3,10.3,5.2,1200,2.1,9.36,,,,,,3.5,3.5,2,-4.2,1.7,.9,1.1,1.6,1.6,4.5,6.6,13.3,16.5,,1.4,,
133,2010-01-29,-.5,-5.2,613,5.7,1434,.17,,,,,0,7.9,290,1301,4.4,320,1642,1.8,1565,-7.7,31,1534,59.8,3.5,1015.8,1025.4,1020,1021.6,1545,1023.8,10.3,5.9,1200,1.91,10.95,,,,,,1.4,1.4,.7,-6.8,.4,.7,1.4,1.9,1.6,4.4,6.5,13.2,16.5,,1.2,0,
133,2010-01-30,1.1,-4,601,8,1417,,,,,,,4.9,160,1258,3.4,160,1304,1.1,973,-5,35,1418,66.6,4.3,1014.6,1024.9,829,1020.2,1432,1022.5,10.3,5.4,1200,1.99,10.09,,,,,,4.4,1.1,1.3,-5.9,1.4,1.2,1.5,2,1.7,4.5,6.5,13.1,16.5,,.5,,
133,2010-01-31,2.4,-2.9,629,9.2,1513,,,,,,,6,360,2003,3.5,340,2007,1,880,-2.4,39,1410,73.3,5.2,1012.6,1021.9,855,1018.9,1445,1020.4,10.4,5.2,1300,1.77,9.56,,,,,,4,.6,2.4,-4.6,2.3,2,2,2.4,1.9,4.4,6.5,13.2,16.5,,.9,,
133,2010-02-01,1.5,-1.8,2350,6.6,1538,,,,,,,9.7,340,1652,4.7,340,1637,1.7,1497,-2.4,42,1615,76,5.2,1009.1,1020,8,1013.9,1409,1017,10.4,2,1300,1.1,6.58,,,,,,4.4,0,2.6,-3.7,2,2.4,2.6,3,2,4.5,6.5,13.1,16.6,,.8,,
133,2010-02-02,-3.5,-6.7,2300,.3,1331,,,,,,,10,340,1130,5.8,340,1135,2.8,2432,-18.4,15,928,32.9,1.5,1015.8,1026.5,2305,1019.7,0,1023.8,10.4,8.1,1200,2.23,13.28,,,,,,1.6,0,-.6,-7.1,0,1,2,2.7,2.1,4.5,6.6,13.1,16.6,,1,,
133,2010-02-03,-6.4,-10,735,-1.6,1433,,,,,,,9.1,320,1304,5.2,340,1308,2.1,1852,-17.9,19,1509,41.9,1.5,1019.2,1028.5,845,1025.9,51,1027.4,10.5,9.3,1300,2.37,14.81,,,,,,.3,0,-2,-11.7,-.8,.2,1.2,2,2,4.5,6.5,13,16.7,,1.3,0,
133,2010-02-04,-3.5,-8.9,156,1.8,1554,1.67,,,,,0,9,340,1448,5.5,320,1457,1.6,1425,-12.6,26,1450,53,2.4,1017.5,1028.1,5,1023.9,1440,1025.6,10.5,8.1,1100,2.08,12.91,,,,,,3.5,3.1,-1.2,-10.2,-.9,-.2,.8,1.6,2,4.5,6.4,12.8,16.7,,1.6,,
133,2010-02-05,-2.6,-6.2,2357,2.4,1456,,,,,,,8.5,320,1506,5.4,320,1514,2.2,1908,-15.1,18,1600,40.4,2,1018,1028.2,2251,1024,1433,1026.1,10.5,9.2,1200,2.24,14.08,,,,,,.3,.3,-.5,-8.3,-.5,-.1,.7,1.4,2,4.5,6.5,12.6,16.7,,1.8,,
133,2010-02-06,-3.2,-9.4,731,3.6,1550,,,,,,,5.2,340,1257,3,290,1420,1.3,1159,-16,12,1238,41.6,1.8,1021.5,1031,1018,1028.1,9,1029.7,10.6,9.6,1200,2.45,15.43,,,,,,0,0,-.9,-10.8,-1,-.3,.6,1.3,1.9,4.4,6.4,12.5,16.7,,1.8,,
133,2010-02-07,.5,-8.9,713,8.5,1457,,,,,,,4.1,20,1603,2.5,110,1204,.9,811,-14.3,12,1447,38.8,2.1,1018.5,1030.3,18,1022.8,2348,1026.4,10.6,5.7,1100,2.17,11.64,,,,,,5.4,4.8,-.3,-10,-.4,-.3,.5,1.2,1.8,4.4,6.3,12.5,16.6,,.8,.4,
133,2010-02-08,3.3,1.8,706,4,1851,11.2,,,,,2.5,2.9,320,1715,1.9,250,8,.6,554,-1.4,30,146,75.6,5.9,1010.6,1022.9,0,1014.8,1634,1018.4,10.6,0,1200,.28,1.4,,,,,,10,6.9,1.6,-.1,.7,0,.7,1.4,1.5,4.4,6.2,12.4,16.6,,.2,2.1,2.75
133,2010-02-09,4.7,3.6,459,5.5,2155,9.75,,,,,7,3.5,340,1644,2,320,1823,.8,689,4.2,97,0,97.1,8.3,1007.8,1018.7,102,1013.6,1556,1015.5,10.7,0,1400,.18,1.04,,,,,,10,8.3,3.9,2.6,3,2.3,2.2,2.4,1.8,4.4,6.2,12.5,16.6,,.3,8.5,9.67
133,2010-02-10,5.1,4.6,1812,5.6,1101,18.17,,,,,9,6.3,340,1520,4.1,110,2005,1.6,1374,4,81,2343,93.5,8.2,1008.1,1018.2,2146,1013.4,434,1015.8,10.7,0,1300,.25,1.19,,,,,,9.5,8,4.8,3.7,4.5,4.1,3.7,3.8,2.4,4.3,6.1,12.4,16.5,,.2,15,.75
133,2010-02-11,2.1,.8,1743,5.3,13,18.17,,,,,12,11.3,90,1156,6.9,90,1156,3.1,2653,-.7,70,2206,81.9,5.9,1010.2,1021.9,2343,1015.2,503,1018,10.7,0,1200,.5,2.46,,,,,,10,6.9,2.7,-.4,3,3.4,3.7,4.1,3.2,4.5,6.1,12.4,16.5,,.3,5,
133,2010-02-12,.9,-.1,450,2.8,1241,20.92,,,,,.8,7.7,90,1224,4.9,90,1143,1.6,1382,-1.7,66,1246,82.4,5.4,1015.9,1025.6,929,1021.6,8,1023.8,10.8,0,1100,.97,4.14,.7,850,.7,850,.7,10,6.3,2.5,-.7,2.4,2.9,3.3,3.8,3.5,4.7,6.2,12.3,16.5,,.2,.4,
133,2010-02-13,-1.2,-3.8,2321,1.7,1538,7,,,,,.1,7.3,340,1443,4.8,320,1450,2,1744,-7.3,42,1356,63.8,3.5,1018.6,1029,2157,1024.9,531,1026.6,10.8,3.5,1200,1.68,9.88,.2,55,.2,55,.2,6,5,1.7,-5.6,1.9,2.7,3.1,3.7,3.5,5,6.2,12.1,16.5,,1,0,
133,2010-02-14,-2.1,-4.7,538,1.1,1419,,,,,,,6.1,50,1206,3.6,20,1211,1.4,1179,-9.5,32,1606,59.3,3,1019.7,1030.4,924,1026.4,1505,1027.8,10.8,0,1200,1.35,7.17,,,,,,7.4,3.8,.1,-5.5,.2,1.4,2.3,3.1,3.5,4.9,6.2,12,16.4,,.7,,
133,2010-02-15,-1.7,-5.1,707,3.8,1458,,,,,,,8.3,320,1559,4.1,340,1435,1.9,1658,-10.8,25,1459,53,2.7,1017.7,1028.1,32,1023.4,1446,1025.8,10.9,6,1200,2.24,13.07,,,,,,4.1,0,1.3,-6.7,1.3,1.6,2.2,2.8,2.9,4.9,6.2,12,16.4,,1.4,,
133,2010-02-16,-3,-6.6,718,3.1,1504,,,,,,,7.6,320,1613,4.3,320,1553,1.7,1492,-13.3,20,1523,49.4,2.3,1019.9,1029.4,1033,1026.2,111,1028,10.9,9.2,1200,2.57,16.35,,,,,,2.9,0,1.3,-7.8,.6,1.2,2,2.6,3.1,4.9,6.4,11.8,16.4,,1.8,,
133,2010-02-17,-1.7,-6.6,735,2.3,1504,.5,,,,,.2,8.9,180,2320,5.1,180,2327,1.2,1071,-11.7,22,1259,50.3,2.6,1017,1029.4,0,1020.5,2322,1025,10.9,5.8,1200,2.03,11.6,.4,2355,.4,2355,.4,8.5,2.6,1,-7.5,0,.9,1.8,2.5,2.7,4.8,6.2,11.8,16.2,,.7,1.6,
133,2010-02-18,-1.8,-4.5,2308,1.1,1434,5.08,,,,,1.4,13.2,340,1335,7,320,1402,3,2633,-12,19,1444,49.6,2.6,1014.9,1024.4,1008,1020.4,21,1022.9,11,7.9,1200,2.66,15.69,2.3,355,2.7,355,2.3,2.4,1.9,1.9,-6.5,.6,1.5,2,2.4,2.8,4.9,6.4,11.8,16.2,,1.3,0,
133,2010-02-19,-.1,-5.7,345,5.6,1402,.5,,,,,0,9.3,270,1513,5.1,320,1621,2,1692,-10.2,20,1430,50.5,2.9,1012.8,1023.7,0,1019.6,1431,1020.8,11,7.9,1300,2.66,15.42,.1,550,.1,550,.1,1.6,1.5,1.9,-7.3,.8,1.5,2,2.5,2.7,4.7,6.3,11.8,16.2,,1.8,,
133,2010-02-20,3.6,-1.7,745,10,1439,,,,,,,6.5,160,1353,5,180,1303,1.8,1578,-6.4,25,1649,50.1,3.8,1013.6,1022.4,904,1019.6,1652,1021.4,11.1,9.2,1200,2.57,15.57,,,,,,.5,.5,3.2,-4.2,2.9,2.8,2.7,3,3,4.8,6.3,11.7,16.2,,1,,
133,2010-02-21,4.4,-3.4,642,12.4,1515,,,,,,,6.5,180,1249,4.2,180,1308,1.3,1147,-3.9,30,1423,58.6,4.6,1012.2,1022.4,832,1017.5,1606,1020,11.1,9.3,1200,2.43,15.62,,,,,,.3,0,4.1,-5.1,4,3.6,3.4,3.7,3.2,4.9,6.2,11.8,16.1,,1.2,,
133,2010-02-22,5.1,-.1,328,11.6,1529,,,,,,,5.7,160,1542,3.7,180,1418,1.3,1146,.8,57,1533,74.3,6.5,1010.5,1019.3,1111,1017,1650,1018.3,11.1,3,1500,1.62,7.68,,,,,,3.6,2.5,4.4,-2.5,4.2,3.8,3.9,4.2,3.5,5,6,11.5,16,,.5,,
133,2010-02-23,7.1,-1.6,426,18.1,1548,,,,,,,4.9,180,1702,3.5,180,1637,1.1,980,-1.2,13,1352,63.6,5.7,1008.8,1018.8,558,1013.2,1615,1016.5,11.2,7.9,1200,2.59,15.7,,,,,,2.5,2.5,6.9,-3.7,5.4,5.2,4.8,4.8,3.8,5,6.2,11.5,16,,1.7,,5.58
133,2010-02-24,11.6,.7,704,20,1543,,,,,,,9,160,1633,6,160,1652,1.5,1313,2.5,23,1326,59,7.6,1006.1,1016.2,232,1011,2347,1013.6,11.2,6.6,1200,2.51,14.36,,,,,,4.8,4,9.3,-1.7,7.1,6.8,6,5.9,4.8,5.3,6.3,11.4,15.9,,2.5,25.5,
133,2010-02-25,13.8,12.3,619,15.9,0,15.83,,,,,46.5,5.4,160,1553,4.1,180,1555,1.4,1223,12.3,62,0,91.8,14.4,1000.5,1011.3,33,1005.8,1548,1007.9,11.2,0,1400,.33,1.69,,,,,,10,6.9,11.8,11.1,11,9.9,8.7,8,6,5.6,6.5,11.3,16,,.3,21.5,.17
133,2010-02-26,10.8,7.1,2358,13.1,0,4.33,,,,,.5,7.5,110,1820,5.3,110,1822,2,1724,9.1,77,2326,90,11.7,1003.9,1015.4,2222,1007.9,53,1011.5,11.3,0,1500,.27,1.93,,,,,,8.1,6.4,11.2,4.8,10.8,10.2,9.5,9.3,7.7,6.2,6.5,11.4,15.9,,.6,,1.67
133,2010-02-27,6.6,4,604,10.5,1326,2.83,,,,,1.5,10.9,110,943,6.3,110,943,3.8,3247,1.8,52,1222,72.9,7,1008.1,1017.4,2210,1014.4,1422,1015.8,11.3,4,1100,2.17,10.84,,,,,,6.4,2.9,7.8,2.7,8,8.2,8.3,8.6,7.6,5.9,6.8,11.1,15.9,,.6,1.5,
133,2010-02-28,7.8,3.8,200,13.1,1537,,,,,,,4.9,20,1247,2.8,340,1842,1.1,952,3.1,51,1539,73.8,7.6,1010.9,1020.9,1120,1016.3,1714,1018.6,11.4,4.4,1200,2.18,12.86,,,,,,6.1,4.8,8.8,2,8.7,8.8,8.5,8.6,7.7,7.3,7.1,11.1,15.8,,1.2,17,
133,2010-03-01,5.3,3.8,1943,7.8,12,14,,,,,25.5,8.8,90,1630,5.5,90,1629,2.6,2253,2.7,64,236,84.3,7.5,1005,1017.5,28,1010.1,1326,1012.7,11.4,0,1200,.21,1.13,,,,,,9.9,7.6,6.4,3.6,6.6,7.4,7.9,8.5,8,7.3,7.3,11.1,15.6,,.8,9,
133,2010-03-02,3.9,1,2356,6.1,1438,3.92,,,,,1,9.7,360,1806,5,110,125,2.4,2101,1.2,68,153,82.9,6.7,1009.2,1021.1,2342,1014.3,50,1017,11.4,0,1100,.49,2.47,,,,,,9,6.3,5.4,-.8,5.6,6.3,6.9,7.5,7.5,7.4,7.4,11,15.5,,.4,.5,
133,2010-03-03,5.5,-1.3,704,12.5,1443,,,,,,,11.5,110,2030,7.3,110,2107,2.8,2386,-2.3,29,1352,60.3,5.2,1014.3,1024.2,957,1020.2,1622,1022.1,11.5,8.2,1200,2.85,17.58,,,,,,6.9,3,6.9,-2.2,6.2,6.6,6.6,7,7.1,7.4,7.5,11,15.5,,2.2,.5,
133,2010-03-04,5.9,4.9,417,7.2,1213,14.5,,,,,2,9.3,110,6,6.2,110,13,2,1766,2.9,57,1,82,7.6,1006.8,1021.1,223,1010.9,1625,1014.5,11.5,0,1100,.32,2.41,,,,,,9.4,7,6.8,3.6,6.8,6.8,7.1,7.6,7.6,7.4,7.9,11.1,15.5,,.3,1.6,
133,2010-03-05,6.1,4.4,2330,7.8,1453,10.5,,,,,6.5,6.3,340,1242,3.6,320,1940,1.2,1045,4.3,74,1416,88.8,8.3,1009.9,1020.2,2102,1013.9,10,1017.7,11.5,0,1400,.43,2.35,,,,,,10,6.5,7.3,4.1,7.5,7.1,7.2,7.6,7.1,7.3,7.7,10.9,15.3,,.8,6.7,
133,2010-03-06,5.1,3.3,704,7.6,1445,3.75,,,,,.5,8.1,110,2038,5.5,110,2041,2.3,1985,1.8,69,1907,80.1,7,1013.7,1025.1,2400,1019.1,37,1021.5,11.6,0,1000,.41,2.75,,,,,,10,5.9,6.1,3,6.9,6.6,6.9,7.4,7.2,7.4,7.8,10.8,15.3,,.8,.2,
133,2010-03-07,4.4,2.4,2352,8.2,1339,,,,,,,10.1,110,1039,6.9,110,1039,3.7,3166,-2.5,46,1341,61.4,5.1,1018.5,1029.6,2359,1023.9,400,1026.3,11.6,1.9,1300,1.76,9.52,,,,,,7.5,5.8,6.3,.2,6.8,6.6,6.8,7.3,7.1,7.4,7.8,10.7,15.3,,1.3,,
133,2010-03-08,4,0,709,9,1255,,,,,,,11,110,1104,6.8,110,1111,3.4,2976,-4.4,34,1244,54.8,4.4,1022,1032.4,843,1028.1,1724,1029.9,11.7,5.5,1200,2.65,15.06,,,,,,5.9,4.3,4.6,-2.5,5.4,5.7,6.2,6.8,7,7.6,8.1,10.9,15.3,,1.3,.3,
133,2010-03-09,1.6,-1.7,2359,5.3,1336,17.42,,,,,11,7.5,90,29,5,110,42,1.5,1301,-1.3,54,14,81.6,5.6,1014.3,1029.4,0,1017.3,2050,1022.2,11.7,0,1200,1.32,7.01,4,2355,4,2355,4,9.9,7.3,4.9,-1.7,5.2,5.6,6.2,6.9,6.9,7.3,7.9,10.7,15.3,,.4,12.4,
133,2010-03-10,-1,-3.3,550,.9,1506,7.58,,,,,1.7,5.3,270,157,3.2,180,1311,1.6,1362,-4.2,67,2117,79,4.5,1012.5,1024.5,2357,1017.2,506,1020.4,11.7,.1,1200,.34,1.88,2.2,240,5.7,240,2.2,9,8,2.6,-3.5,3.1,3.8,5,6,6.6,7.3,7.9,10.7,15.3,,.7,0,
